,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
124,2-s2.0-85112741327,10.1088/1742-6596/1982/1/012095,,,Path Planning for Mobile Robot in 3D Environment Based on Ant Colony Algorithm,cp,Conference Paper,Wenrui F.,,Beijing Institute of Technology,Beijing,China,,,,,2021-08-02,2 August 2021,Journal of Physics: Conference Series,17426588,130053,17426596,Conference Proceeding,1982,1,012095,,,,1,1,publisherfree2read,Bronze,,,
125,2-s2.0-85118993727,10.1109/ECMR50962.2021.9568804,,,Learning to plan people-aware trajectories for robot navigation: A genetic algorithm,cp,Conference Paper,Bacchin A.,,Università degli Studi di Padova,Padua,Italy,,,,,2021-08-01,August 2021,"2021 10th European Conference on Mobile Robots, ECMR 2021 - Proceedings",,21101065387,,Conference Proceeding,,,,,,,1,0,,,,,
126,2-s2.0-85117614390,10.1109/SMARTCOMP52413.2021.00041,,,REPlanner: Efficient UAV Trajectory-Planning using Economic Reinforcement Learning,cp,Conference Paper,Khalil A.A.,,Florida International University,Miami,United States,,,,,2021-08-01,August 2021,"Proceedings - 2021 IEEE International Conference on Smart Computing, SMARTCOMP 2021",,21101062474,,Conference Proceeding,,,,153-160,,,1,0,,,,,
127,2-s2.0-85116639250,10.1109/BigCom53800.2021.00026,,,Path planning algorithm for two-dimensional raster maps based on deep reinforcement learning,cp,Conference Paper,Li J.,,"College of Computer Science and Engineering, Northeastern University",Shenyang,China,,,,,2021-08-01,August 2021,"Proceedings - 2021 7th International Conference on Big Data Computing and Communications, BigCom 2021",,21101061301,,Conference Proceeding,,,,247-254,,,0,0,,,,,
128,2-s2.0-85111689814,10.3390/su13158388,,,Sustainable educational robotics. Contingency plan during lockdown in primary school,ar,Article,Alamo J.,,Claret Las Palmas School,Las Palmas de Gran Canaria,Spain,,,,,2021-08-01,1 August 2021,Sustainability (Switzerland),,21100240100,20711050,Journal,13,15,8388,,,,2,1,repositoryvor,Green,,,
129,2-s2.0-85110771944,10.1016/j.aei.2021.101360,S1474034621001130,,Deep reinforcement learning-based safe interaction for industrial human-robot collaboration using intrinsic reward function,ar,Article,Liu Q.,,Wuhan University of Technology,Wuhan,China,,,,,2021-08-01,August 2021,Advanced Engineering Informatics,14740346,23640,,Journal,49,,101360,,,,17,0,repositoryam,Green,,,
130,2-s2.0-85108298446,10.1556/1848.2021.00250,,,Sliding mode control of a servo system in LabVIEW: Comparing different control methods,ar,Article,Kiss J.M.,,Debreceni Egyetem Műszaki Kar,Debrecen,Hungary,,,,,2021-08-01,August 2021,International Review of Applied Sciences and Engineering,20620810,21100842159,20634269,Journal,12,2,,201-210,,,3,1,repositoryvor,Green,,,
131,2-s2.0-85107793442,10.1007/s00170-021-07265-2,,,Task-level decision-making for dynamic and stochastic human-robot collaboration based on dual agents deep reinforcement learning,ar,Article,Liu Z.,,Wuhan University of Technology;The Royal Institute of Technology (KTH),Wuhan;Stockholm,China;Sweden,,,,,2021-08-01,August 2021,International Journal of Advanced Manufacturing Technology,02683768,20428,14333015,Journal,115,11-12,,3533-3552,,,7,0,,,,,
132,2-s2.0-85104914388,10.1016/j.compedu.2021.104222,S0360131521000993,,Learning to code and the acquisition of computational thinking by young children,ar,Article,Relkin E.,,Tufts University,Medford,United States,,,,,2021-08-01,August 2021,Computers and Education,03601315,17645,,Journal,169,,104222,,,,37,0,,,,,
133,2-s2.0-85091774621,10.1007/s12369-020-00697-y,,,Robotic System for Physical Training of Older Adults,ar,Article,Avioz-Sarig O.,,Ben-Gurion University of the Negev,Beer Sheva,Israel,,,,,2021-08-01,August 2021,International Journal of Social Robotics,18754791,19500157063,18754805,Journal,13,5,,1109-1124,,,13,1,repositoryam,Green,,,
134,2-s2.0-85119374496,10.1109/CYBER53097.2021.9588225,,,A Robot Obstacle Avoidance Approach with LiDAR and RGB Camera Data Combined,cp,Conference Paper,Liu Z.,,,,,,,,,2021-07-27,27 July 2021,"2021 IEEE 11th Annual International Conference on CYBER Technology in Automation, Control, and Intelligent Systems, CYBER 2021",,21101066009,,Conference Proceeding,,,,140-145,,,0,0,,,,,
135,2-s2.0-85124562650,,,,Implement Your DSP Algorithm on Android Tablet: Real-time DSP Laboratory Course,cp,Conference Paper,Moon T.,,University of Illinois Urbana-Champaign,Urbana,United States,,,,,2021-07-26,26 July 2021,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
136,2-s2.0-85124547299,,,,Developing and Teaching Modular Robots,cp,Conference Paper,Sirinterlikci A.,,Robert Morris University,Pittsburgh,United States,,,,,2021-07-26,26 July 2021,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
137,2-s2.0-85124546760,,,,Project in a Box: Self-Contained Instructional Hands-On Kits for Electrical Engineering Outreach,cp,Conference Paper,Truong P.,,"University of California, San Diego",San Diego,United States,,,,,2021-07-26,26 July 2021,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,1,0,,,,,
138,2-s2.0-85124543434,,,,Work in Progress: Using Cost-effective Educational Robotics Kits in Engineering Education,cp,Conference Paper,Sawatzki C.G.,,Saginaw Valley State University,Saginaw,United States,,,,,2021-07-26,26 July 2021,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
139,2-s2.0-85124540042,,,,Teaching Robotics with Animated Simulations,cp,Conference Paper,Rodriguez L.A.,,Milwaukee School of Engineering,Milwaukee,United States,,,,,2021-07-26,26 July 2021,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
140,2-s2.0-85124540022,,,,Innovation-based Learning: A New Way to Educate Innovation,cp,Conference Paper,Pearson M.,,North Dakota State University,Fargo,United States,,,,,2021-07-26,26 July 2021,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,1,0,,,,,
141,2-s2.0-85124509100,,,,Modular Conveyor Belt System with Robotic Sorting,cp,Conference Paper,Pecen R.,,Sam Houston State University,Huntsville,United States,,,,,2021-07-26,26 July 2021,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
142,2-s2.0-85117344282,10.23919/CCC52363.2021.9550010,,,Manipulator Motion Planning based on Actor-Critic Reinforcement Learning,cp,Conference Paper,Li Q.,,Shandong University of Science and Technology,Qingdao,China,,,,,2021-07-26,26 July 2021,"Chinese Control Conference, CCC",19341768,21100228702,21612927,Conference Proceeding,2021-July,,,4248-4254,,,1,0,,,,,
143,2-s2.0-85116076016,10.1109/ICIVC52351.2021.9526951,,,VPNet: Vision and planning network for robotic navigation,cp,Conference Paper,Kong Q.,,"JD.com, Inc.",Beijing,China,,,,,2021-07-23,23 July 2021,"2021 6th International Conference on Image, Vision and Computing, ICIVC 2021",,21101060538,,Conference Proceeding,,,,347-352,,,0,0,,,,,
144,2-s2.0-85111933388,10.3389/fvets.2021.674730,,,Large-Scale Data Mining of Rapid Residue Detection Assay Data From HTML and PDF Documents: Improving Data Access and Visualization for Veterinarians,ar,Article,Jaberi-Douraki M.,,Kansas State University;DATA Consortium,Manhattan;Olathe,United States;United States,,,,,2021-07-21,21 July 2021,Frontiers in Veterinary Science,,21100843693,22971769,Journal,8,,674730,,,,1,1,repositoryam,Green,,,
145,2-s2.0-85116500112,10.1109/IJCNN52387.2021.9533570,,,Path Planning for Mobile Robots Based on TPR-DDPG,cp,Conference Paper,Zhao Y.,,Hebei Normal University,Shijiazhuang,China,,,,,2021-07-18,18 July 2021,Proceedings of the International Joint Conference on Neural Networks,,96537,,Conference Proceeding,2021-July,,,,,,4,0,,,,,
146,2-s2.0-85115390272,10.1109/RCAR52367.2021.9517650,,,FT-MSTC∗: An efficient fault tolerance algorithm for multi-robot coverage path planning,cp,Conference Paper,Sun C.,,East China Normal University,Shanghai,China,,,,,2021-07-15,15 July 2021,"2021 IEEE International Conference on Real-Time Computing and Robotics, RCAR 2021",,21101059722,,Conference Proceeding,,,,107-112,,,1,0,,,,,
147,2-s2.0-85098779684,10.1109/JSEN.2020.3038143,,,Hybrid Embedded-Systems-Based Approach to in-Driver Drunk Status Detection Using Image Processing and Sensor Networks,ar,Article,Rosero-Montalvo P.D.,,Universidad Técnica del Norte;Universidad de Salamanca,Ibarra;Salamanca,Ecuador;Spain,,,,,2021-07-15,15 July 2021,IEEE Sensors Journal,1530437X,15047,15581748,Journal,21,14,9258992,15729-15740,,,5,0,,,,,
148,2-s2.0-85117526867,10.1109/IISA52424.2021.9555516,,,Evaluating the user experience of a fuzzy-based Intelligent Tutoring System,cp,Conference Paper,Chrysafiadi K.,,University of Piraeus,Piraeus,Greece,,,,,2021-07-12,12 July 2021,"IISA 2021 - 12th International Conference on Information, Intelligence, Systems and Applications",,21101062320,,Conference Proceeding,,,9555516,,,,1,0,,,,,
149,2-s2.0-85108283209,10.1145/3449726.3463125,,,AI programmer: Autonomously creating software programs using genetic algorithms,cp,Conference Paper,Becker K.,,Bloomberg,,,,,,,2021-07-07,7 July 2021,GECCO 2021 Companion - Proceedings of the 2021 Genetic and Evolutionary Computation Conference Companion,,21101053546,,Conference Proceeding,,,,1513-1521,,,5,0,,,,,
150,2-s2.0-85115836622,10.1109/COMPSAC51774.2021.00229,,,Learning motion planning functions using a linear transition in the C-space: Networks and kernels,cp,Conference Paper,Parque V.,,Waseda University,Tokyo,Japan,,,,,2021-07-01,July 2021,"Proceedings - 2021 IEEE 45th Annual Computers, Software, and Applications Conference, COMPSAC 2021",,21101060157,,Conference Proceeding,,,,1538-1543,,,3,0,,,,,
151,2-s2.0-85115262860,10.3916/C68-2021-07,,,Drivers for the development of computational thinking in Costa Rican students,ar,Article,Picado-Arce K.,,Fundación Omar Dengo,San José,Costa Rica,,,,,2021-07-01,July 2021,Comunicar,11343478,5700164380,19883293,Journal,29,68,,85-96,,,1,1,repositoryam,Green,,,
152,2-s2.0-85114890895,10.1109/ICALT52272.2021.00089,,,The designing of CSL teacher empowering training model of robot-assisted language learning based on the TPACK framework,cp,Conference Paper,Li H.,,National Taiwan Normal University,Taipei,Taiwan,,,,,2021-07-01,July 2021,"Proceedings - IEEE 21st International Conference on Advanced Learning Technologies, ICALT 2021",,21101058954,,Conference Proceeding,,,,276-278,,,1,0,,,,,
153,2-s2.0-85113509455,10.16383/j.aas.c180855,,,Robot Path Planning Based on Improved Bat Algorithm and Cubic Spline Interpolation,ar,Article,Liu J.S.,,Henan University,Kaifeng,China,,,,,2021-07-01,July 2021,Zidonghua Xuebao/Acta Automatica Sinica,02544156,25566,,Journal,47,7,,1710-1719,,,5,0,,,,,
154,2-s2.0-85111375087,10.1002/hyp.14273,,,An open web-based module developed to advance data-driven hydrologic process learning,ar,Article,Lane B.,,Utah State University,Logan,United States,,,,,2021-07-01,July 2021,Hydrological Processes,08856087,29467,10991085,Journal,35,7,e14273,,,,6,1,repositoryvor,Green,,,
155,2-s2.0-85109866672,10.3390/educsci11070329,,,Using robots with storytelling and drama activities in science education,ar,Article,Bravo F.A.,,Pontificia Universidad Javeriana,Bogota,Colombia,,,,,2021-07-01,July 2021,Education Sciences,,21100897500,22277102,Journal,11,7,329,,,,7,1,publisherfullgold,Gold,,,
156,2-s2.0-85109808487,10.1016/j.jmsy.2021.07.015,S0278612521001527,,Optimizing task scheduling in human-robot collaboration with deep multi-agent reinforcement learning,ar,Article,Yu T.,,University of Virginia,Charlottesville,United States,,,,,2021-07-01,July 2021,Journal of Manufacturing Systems,02786125,14966,,Journal,60,,,487-499,,,21,0,,,,,
157,2-s2.0-85108855960,10.3390/electronics10131562,,,Design of a laboratory scale solar microgrid cyber-physical system for education,ar,Article,Guo L.,,Northern Illinois University,DeKalb,United States,,,,,2021-07-01,1 July 2021,Electronics (Switzerland),,21100829272,20799292,Journal,10,13,1562,,,,4,1,publisherfullgold,Gold,,,
158,2-s2.0-85108314630,10.1109/TASE.2020.2996018,,,Optimal Feedback Control of Pedestrian Flow in Heterogeneous Corridors,ar,Article,Zhu Y.,,Institute of Automation Chinese Academy of Sciences,Beijing,China,,,,,2021-07-01,July 2021,IEEE Transactions on Automation Science and Engineering,15455955,17340,15583783,Journal,18,3,9108557,1097-1108,,,4,0,,,,,
159,2-s2.0-85106212083,10.1007/s00170-021-07095-2,,,A novel feature-guided trajectory generation method based on point cloud for robotic grinding of freeform welds,ar,Article,Feng H.,,Shanghai Key Laboratory of Laser Manufacturing and Material Modification,Shanghai,China,,,,,2021-07-01,July 2021,International Journal of Advanced Manufacturing Technology,02683768,20428,14333015,Journal,115,5-6,,1763-1781,,,4,0,,,,,
160,2-s2.0-85103784977,10.1109/LRA.2021.3070308,,,Volumetric occupancy mapping with probabilistic depth completion for robotic navigation,ar,Article,Popovic M.,,Imperial College London;Universität Bonn,London;Bonn,United Kingdom;Germany,,,,,2021-07-01,July 2021,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,6,3,9392300,5072-5079,,,6,0,repositoryam,Green,,,
161,2-s2.0-85103766402,10.1109/LRA.2021.3070250,,,Learning Barrier Functions with Memory for Robust Safe Navigation,ar,Article,Long K.,,Contextual Robotics Institute,San Diego,United States,,,,,2021-07-01,July 2021,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,6,3,9392327,4931-4938,,,7,0,repositoryam,Green,,,
162,2-s2.0-85103280432,10.1109/LRA.2021.3067285,,,Visual Servoing of a Cable-Driven Soft Robot Manipulator with Shape Feature,ar,Article,Xu F.,,MOE Key Laboratory of System Control and Information Processing,Shanghai,China,,,,,2021-07-01,July 2021,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,6,3,9381634,4281-4288,,,19,0,,,,,
163,2-s2.0-85103265467,10.1109/LRA.2021.3067594,,,Planning for a Tight Squeeze: Navigation of Morphing Soft Robots in Congested Environments,ar,Article,Gough E.,,Bristol Robotics Laboratory,Bristol,United Kingdom,,,,,2021-07-01,July 2021,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,6,3,9382069,4752-4757,,,3,0,repositoryam,Green,,,
164,2-s2.0-85100882939,10.1016/j.eswa.2021.114660,S0957417421001019,,Trajectory planning for multi-robot systems: Methods and applications,re,Review,Madridano Á.,,Universidad Carlos III de Madrid,Madrid,Spain,,,,,2021-07-01,1 July 2021,Expert Systems with Applications,09574174,24201,,Journal,173,,114660,,,,34,0,,,,,
165,2-s2.0-85089353609,10.1109/LCSYS.2020.3007663,,,Integral Reinforcement Learning-Based Multi-Robot Minimum Time-Energy Path Planning Subject to Collision Avoidance and Unknown Environmental Disturbances,ar,Article,He C.,,The University of Texas at Arlington,Arlington,United States,,,,,2021-07-01,July 2021,IEEE Control Systems Letters,,21100885366,24751456,Journal,5,3,9134394,983-988,,,13,0,,,,,
166,2-s2.0-85079457281,10.1007/s11280-020-00778-y,,,OpenCL-Darknet: implementation and optimization of OpenCL-based deep learning object detection framework,ar,Article,Koo Y.,,Electronics and Telecommunications Research Institute,Daejeon,South Korea,,,,,2021-07-01,July 2021,World Wide Web,1386145X,14965,15731413,Journal,24,4,,1299-1319,,,7,0,,,,,
167,2-s2.0-85122678649,10.1145/3478586.3478601,,,MPC Based Path Planning for Wheeled Mobile Robots in Environments with Varying Slip,cp,Conference Paper,Harinarayanan Nampoothiri M.G.,,Saintgits College of Engineering,Kottayam,India,,,,,2021-06-30,30 June 2021,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,3478601,,,,0,0,,,,,
168,2-s2.0-85109281594,10.1088/1742-6596/1948/1/012038,,,Path Planning with Q-Learning,cp,Conference Paper,Hu Y.,,NC State University,Raleigh,United States,,,,,2021-06-28,28 June 2021,Journal of Physics: Conference Series,17426588,130053,17426596,Conference Proceeding,1948,1,012038,,,,2,1,publisherfree2read,Bronze,,,
169,2-s2.0-85112497626,10.1109/I2CACIS52118.2021.9495879,,,Convolutional Neural Network Based Electroencephalogram Controlled Robotic Arm,cp,Conference Paper,Lim Z.Y.,,Multimedia University,Selangor,Malaysia,,,,,2021-06-26,26 June 2021,"2021 IEEE International Conference on Automatic Control and Intelligent Systems, I2CACIS 2021 - Proceedings",,21101055856,,Conference Proceeding,,,9495879,26-31,,,1,0,,,,,
170,2-s2.0-85109047639,10.1145/3430665.3456371,,,"Program Comprehension with Physical Computing: A Structure, Function, and Behavior Analysis of Think-Alouds with High School Students",cp,Conference Paper,Jayathirtha G.,,University of Pennsylvania,Philadelphia,United States,,,,,2021-06-26,26 June 2021,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",1942647X,21100197182,,Conference Proceeding,,,3456371,143-149,,,1,1,publisherfree2read,Bronze,,,
171,2-s2.0-85110085211,10.1145/3459990.3460699,,,Accembly at Home: Accessible Spatial Programming for Children with Visual Impairments and their Families,cp,Conference Paper,Rocha F.,,"Faculdade de Ciências, Universidade de Lisboa",Lisbon,Portugal,,,,,2021-06-24,24 June 2021,"Proceedings of Interaction Design and Children, IDC 2021",,21101052755,,Conference Proceeding,,,,100-111,,,4,0,,,,,
172,2-s2.0-85112439664,10.1109/IDT52577.2021.9497573,,,The BBC micro:bit in Slovakia,cp,Conference Paper,Kvassayova N.,,Constantine the Philosopher University in Nitra,Nitra,Slovakia,,,,,2021-06-22,22 June 2021,"International Conference on Information and Digital Technologies 2021, IDT 2021",,21101055760,,Conference Proceeding,,,9497573,359-365,,,2,0,,,,,
173,2-s2.0-85109416846,10.1145/3461648.3463846,,,CHaNAS: Coordinated search for network architecture and scheduling policy,cp,Conference Paper,Chen W.,,Institute of Computing Technology Chinese Academy of Sciences,Beijing,China,,,,,2021-06-22,22 June 2021,"Proceedings of the ACM SIGPLAN Conference on Languages, Compilers, and Tools for Embedded Systems (LCTES)",,21101051818,,Conference Proceeding,,,,42-53,,,0,1,publisherfree2read,Bronze,,,
174,2-s2.0-85109398533,10.1145/3461648.3463842,,,Robust I/O-compute concurrency for machine learning pipelines in constrained cyber-physical devices,cp,Conference Paper,Poroor J.,,"Amrita University, Amritapuri Campus",Kollam,India,,,,,2021-06-22,22 June 2021,"Proceedings of the ACM SIGPLAN Conference on Languages, Compilers, and Tools for Embedded Systems (LCTES)",,21101051818,,Conference Proceeding,,,,1-11,,,0,0,,,,,
175,2-s2.0-85109379511,,,,"LCTES 2021 - Proceedings of the 22nd ACM SIGPLAN/SIGBED International Conference on Languages, Compilers, and Tools for Embedded Systems, co-located with PLDI 2021",cr,Conference Review,,,,,,,,,,2021-06-22,22 June 2021,"Proceedings of the ACM SIGPLAN Conference on Languages, Compilers, and Tools for Embedded Systems (LCTES)",,21101051818,,Conference Proceeding,,,,,,,0,0,,,,,
176,2-s2.0-85109370009,10.1145/3461648.3463848,,,Optimus: Towards optimal layer-fusion on deep learning processors,cp,Conference Paper,Cai X.,,Institute of Computing Technology Chinese Academy of Sciences,Beijing,China,,,,,2021-06-22,22 June 2021,"Proceedings of the ACM SIGPLAN Conference on Languages, Compilers, and Tools for Embedded Systems (LCTES)",,21101051818,,Conference Proceeding,,,,67-79,,,3,1,publisherfree2read,Bronze,,,
177,2-s2.0-85109095247,10.1145/3450741.3465267,,,Robotics-based interventions for childrens creativity,cp,Conference Paper,Alves-Oliveira P.,,Computer Science University of Washington,,United States,,,,,2021-06-22,22 June 2021,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,3465267,,,,1,0,,,,,
178,2-s2.0-85108917951,10.1145/3463274.3463806,,,SLGPT: Using transfer learning to directly generate simulink model files and find bugs in the simulink toolchain,cp,Conference Paper,Shrestha S.L.,,The University of Texas at Arlington,Arlington,United States,,,,,2021-06-21,21 June 2021,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,260-265,,,2,1,repositoryam,Green,,,
179,2-s2.0-85118145892,10.1109/ICET52293.2021.9563171,,,Students Competence and Confidence in Building Cities of the Future through Education in Robotics,cp,Conference Paper,Pillar G.A.,,De la Salle Santiago Zobel School,Muntinlupa,Philippines,,,,,2021-06-18,18 June 2021,"2021 IEEE International Conference on Educational Technology, ICET 2021",,21101063712,,Conference Proceeding,,,,259-263,,,0,0,,,,,
180,2-s2.0-85108996264,10.3389/frobt.2021.662030,,,Educational Robotics and Robot Creativity: An Interdisciplinary Dialogue,ar,Article,Gubenko A.,,Institute for Lifelong Learning and Guidance,Luxembourg,Luxembourg,,,,,2021-06-16,16 June 2021,Frontiers in Robotics and AI,,21100868821,22969144,Journal,8,,662030,,,,12,1,repositoryvor,Green,,,
181,2-s2.0-85111444232,10.1109/ICUAS51884.2021.9476691,,,"Comparison of Value Iteration, Policy Iteration and Q-Learning for solving Decision-Making problems",cp,Conference Paper,Hamadouche M.,,Université de Brest (UBO),Brest,France,,,,,2021-06-15,15 June 2021,"2021 International Conference on Unmanned Aircraft Systems, ICUAS 2021",,21101054194,,Conference Proceeding,,,9476691,101-110,,,1,0,,,,,
182,2-s2.0-85114463456,10.1109/HORA52670.2021.9461307,,,A Two Phase Smart Code Editor,cp,Conference Paper,Kalyon M.S.,,Gebze Teknik Üniversitesi,Kocaeli,Turkey,,,,,2021-06-11,11 June 2021,"HORA 2021 - 3rd International Congress on Human-Computer Interaction, Optimization and Robotic Applications, Proceedings",,21101058417,,Conference Proceeding,,,,,,,1,0,,,,,
183,2-s2.0-85114449903,10.1109/HORA52670.2021.9461371,,,Comparative Dissolved Gas Analysis with Machine Learning and Traditional Methods,cp,Conference Paper,Demirci M.,,Gazi Üniversitesi,Ankara,Turkey,,,,,2021-06-11,11 June 2021,"HORA 2021 - 3rd International Congress on Human-Computer Interaction, Optimization and Robotic Applications, Proceedings",,21101058417,,Conference Proceeding,,,,,,,2,0,,,,,
184,2-s2.0-85114208452,10.1109/ICRAS52289.2021.9476619,,,Speech Recognize Mobile Robot,cp,Conference Paper,Chuixin C.,,Guangzhou Institute of Science and Technology,Guangzhou,China,,,,,2021-06-11,11 June 2021,"2021 5th International Conference on Robotics and Automation Sciences, ICRAS 2021",,21101058153,,Conference Proceeding,,,9476619,89-93,,,0,0,,,,,
185,2-s2.0-85111468379,10.1109/SIU53274.2021.9477780,,,Fuzzy linguistic prolog on route prioritisation,cp,Conference Paper,Cakir E.,,Galatasaray Üniversitesi,Istanbul,Turkey,,,,,2021-06-09,9 June 2021,"SIU 2021 - 29th IEEE Conference on Signal Processing and Communications Applications, Proceedings",,21101054192,,Conference Proceeding,,,9477780,,,,0,0,,,,,
186,2-s2.0-85108576456,10.1088/1742-6596/1939/1/012118,,,Space Robot Motion Planning Oriented to Autonomous Capture Path,cp,Conference Paper,Jiayuan L.,,School of Intelligent Manufacturing and Automobile,Chongqing,China,,,,,2021-06-09,9 June 2021,Journal of Physics: Conference Series,17426588,130053,17426596,Conference Proceeding,1939,1,012118,,,,0,1,publisherfree2read,Bronze,,,
187,2-s2.0-85108029770,10.1145/3459926.3464752,,,On Computational Notebooks to Empower Physical Computing Novices,cp,Conference Paper,Corno F.,,Politecnico di Torino,Turin,Italy,,,,,2021-06-08,8 June 2021,EICS 2021 - Companion of the 2021 ACM SIGCHI Symposium on Engineering Interactive Computing Systems,,21101048610,,Conference Proceeding,,,,22-25,,,1,0,,,,,
188,2-s2.0-85108021661,10.1145/3459926.3464756,,,Engineering the Interaction of a Humanoid Robot Pepper with Post-Stroke Patients during Training Tasks,cp,Conference Paper,Forbrig P.,,Universität Rostock,Rostock,Germany,,,,,2021-06-08,8 June 2021,EICS 2021 - Companion of the 2021 ACM SIGCHI Symposium on Engineering Interactive Computing Systems,,21101048610,,Conference Proceeding,,,,38-43,,,2,0,,,,,
189,2-s2.0-85112487785,10.3901/JME.2021.11.128,,,Flexible Needle Path Planning Based on the Iterative Learning Algorithm,ar,Article,Li M.,,State Key Laboratory of Fluid Power and Mechatronic Systems,Hangzhou,China,,,,,2021-06-05,5 June 2021,Jixie Gongcheng Xuebao/Journal of Mechanical Engineering,05776686,20948,,Journal,57,11,,128-137,,,1,1,publisherfree2read,Bronze,,,
190,2-s2.0-85109034702,10.3390/app11125699,,,Seamless human–robot collaborative assembly using artificial intelligence and wearable devices,ar,Article,Dimitropoulos N.,,University of Patras,Rio,Greece,,,,,2021-06-02,2 June 2021,Applied Sciences (Switzerland),,21100829268,20763417,Journal,11,12,5699,,,,18,1,repositoryvor,Green,,,
191,2-s2.0-85115161205,10.1109/SERP4IoT52556.2021.00008,,,Model-driven Development for ESP-based IoT Systems,cp,Conference Paper,Karaduman B.,,Flanders Make,Lommel,Belgium,,,,,2021-06-01,June 2021,"Proceedings - 2021 IEEE/ACM 3rd International Workshop on Software Engineering Research and Practices for the IoT, SERP4IoT 2021",,21101059485,,Conference Proceeding,,,,9-12,,,6,0,,,,,
192,2-s2.0-85113850291,10.1007/s13218-021-00735-5,,,Early Introduction of AI in Spanish Middle Schools. A Motivational Study,ar,Article,Fernández-Martínez C.,,Universidad Rey Juan Carlos,Madrid,Spain,,,,,2021-06-01,June 2021,KI - Kunstliche Intelligenz,09331875,21101017166,16101987,Journal,35,2,,163-170,,,2,1,repositoryam,Green,,,
193,2-s2.0-85107181147,10.3390/s21113916,,34204095,Development of an onboard robotic platform for embedded programming education,ar,Article,Lee H.J.,,Keyon System,Daegu,South Korea,,,,,2021-06-01,1 June 2021,Sensors,14248220,130124,,Journal,21,11,3916,,,,5,1,publisherfullgold,Gold,,,
194,2-s2.0-85107154197,10.13195/j.kzyjc.2020.0470,,,Deep reinforcement learning for motion planning of mobile robots,re,Review,Sun H.H.,,North China Institute of Science and Technology;Beijing Forestry University,Beijing;Beijing,China;China,,,,,2021-06-01,June 2021,Kongzhi yu Juece/Control and Decision,10010920,79015,,Journal,36,6,,1281-1292,,,9,0,,,,,
195,2-s2.0-85106435124,10.3390/s21113709,,34073565,Collaborative complete coverage and path planning for multi-robot exploration,ar,Article,Lin H.Y.,,National Chung Cheng University,Min-Hsiung,Taiwan,,,,,2021-06-01,1 June 2021,Sensors,14248220,130124,,Journal,21,11,3709,,,,13,1,publisherfullgold,Gold,,,
196,2-s2.0-85106340048,10.3390/s21113606,,34067237,Octopath: An octree-based self-supervised learning approach to local trajectory planning for mobile robots,ar,Article,Trăsnea B.,,Universitatea Transilvania din Brasov;ELEKTROBIT AUTOMOTIVE ROMANIA SRL,Brasov;Brasov,Romania;Romania,,,,,2021-06-01,1 June 2021,Sensors,14248220,130124,,Journal,21,11,3606,,,,2,1,repositoryam,Green,,,
197,2-s2.0-85106263070,10.1007/s10846-021-01400-7,,,A Methodological Approach to the Learning of Robotics with EDUROSC-Kids,ar,Article,Patiño-Escarcina R.E.,,Universidad Católica San Pablo,Arequipa,Peru,,,,,2021-06-01,June 2021,Journal of Intelligent and Robotic Systems: Theory and Applications,09210296,24360,15730409,Journal,102,2,34,,,,8,1,repositoryvor,Green,,,
198,2-s2.0-85104291317,10.1016/j.sysarc.2021.102116,S1383762121000886,,Learning based compilation of embedded applications targeting minimal energy consumption,ar,Article,Sachan A.,,Council of Indian Institutes of Information Technology,Gwalior,India,,,,,2021-06-01,June 2021,Journal of Systems Architecture,13837621,12398,,Journal,116,,102116,,,,2,0,,,,,
199,2-s2.0-85100203716,10.1016/j.micpro.2021.103992,S0141933121001654,,Design of english video learning platform based on FPGA system and sobel algorithm,ar,Article,Liu T.,,Ludong University,Yantai,China,,,,,2021-06-01,June 2021,Microprocessors and Microsystems,01419331,15552,,Journal,83,,103992,,,,5,0,,,,,
