,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
158,2-s2.0-85129963186,10.1016/j.neucom.2022.05.006,S0925231222005367,,A deep reinforcement learning based method for real-time path planning and dynamic obstacle avoidance,ar,Article,Chen P.,,TaiZhou University,Linhai,China,,,,,2022-08-01,1 August 2022,Neurocomputing,09252312,24807,18728286,Journal,497,,,64-75,,,17,0,,,,,
159,2-s2.0-85129750079,10.1016/j.robot.2022.104132,S0921889022000744,,APPL: Adaptive Planner Parameter Learning,ar,Article,Xiao X.,,The University of Texas at Austin,Austin,United States,,,,,2022-08-01,August 2022,Robotics and Autonomous Systems,09218890,18079,,Journal,154,,104132,,,,3,0,repositoryam,Green,,,
160,2-s2.0-85129552749,10.1016/j.cirpj.2022.04.013,S1755581722000761,,Interactive formal specification for efficient preparation of intelligent automation systems,ar,Article,Dahl M.,,Chalmers University of Technology,Gothenburg,Sweden,,,,,2022-08-01,August 2022,CIRP Journal of Manufacturing Science and Technology,17555817,12300154704,,Journal,38,,,129-138,,,1,1,repositoryvor,Green,,,
161,2-s2.0-85128162701,10.1016/j.eswa.2022.117191,S0957417422005784,,Modified Q-learning with distance metric and virtual target on path planning of mobile robot,ar,Article,Low E.S.,,Universiti Tun Hussein Onn Malaysia,Batu Pahat,Malaysia,,,,,2022-08-01,1 August 2022,Expert Systems with Applications,09574174,24201,,Journal,199,,117191,,,,4,0,,,,,
162,2-s2.0-85127060451,10.1109/TE.2022.3158472,,,Elementary School Pupils' Mental Models Regarding Robots and Programming,ar,Article,Storjak I.,,"University of Zagreb, Faculty of Electrical Engineering and Computing",Zagreb,Croatia,,,,,2022-08-01,1 August 2022,IEEE Transactions on Education,00189359,17344,15579638,Journal,65,3,,297-308,,,1,0,,,,,
163,2-s2.0-85123717700,10.1109/JIOT.2022.3145008,,,Reinforcement-Learning-Aided Safe Planning for Aerial Robots to Collect Data in Dynamic Environments,ar,Article,Khamidehi B.,,University of Toronto,Toronto,Canada,,,,,2022-08-01,1 August 2022,IEEE Internet of Things Journal,,21100338350,23274662,Journal,9,15,,13901-13912,,,3,0,,,,,
164,2-s2.0-85114652119,10.1109/TIE.2021.3105977,,,Toward Proactive Human-Robot Collaborative Assembly: A Multimodal Transfer-Learning-Enabled Action Prediction Approach,ar,Article,Li S.,,Hong Kong Polytechnic University,Kowloon,Hong Kong,,,,,2022-08-01,1 August 2022,IEEE Transactions on Industrial Electronics,02780046,26053,15579948,Journal,69,8,,8579-8588,,,15,0,repositoryam,Green,,,
165,2-s2.0-85113864073,10.1109/TEVC.2021.3106672,,,Genetic Programming for Manifold Learning: Preserving Local Topology,ar,Article,Lensen A.,,Victoria University of Wellington,Wellington,New Zealand,,,,,2022-08-01,1 August 2022,IEEE Transactions on Evolutionary Computation,1089778X,25037,19410026,Journal,26,4,,661-675,,,1,0,repositoryam,Green,,,
166,2-s2.0-85137291933,,,,Proceedings - SIGGRAPH 2022 Educator''s Forum,cr,Conference Review,,,,,,,,,,2022-07-27,27 July 2022,Proceedings - SIGGRAPH 2022 Educator's Forum,,21101105223,,Conference Proceeding,,,,,,,0,0,,,,,
167,2-s2.0-85136088038,10.4204/EPTCS.363.8,,,Teaching Interaction using State Diagrams,cp,Conference Paper,Pasupathi P.,,McMaster University,Hamilton,Canada,,,,,2022-07-26,26 July 2022,"Electronic Proceedings in Theoretical Computer Science, EPTCS",20752180,21100244944,,Conference Proceeding,363,,,132-152,,,0,1,repositoryam,Green,,,
168,2-s2.0-85136792512,10.3389/feduc.2022.955285,,,Towards 2030. Enhancing 21st century skills through educational robotics,ar,Article,Gratani F.,,Università degli Studi di Macerata,Macerata,Italy,,,,,2022-07-25,25 July 2022,Frontiers in Education,,21100935978,2504284X,Journal,7,,955285,,,,0,1,publisherfullgold,Gold,,,
169,2-s2.0-85127549038,10.1002/cpe.6950,,,"Optimum scheduling of machines, automated guided vehicles and tools without tool delay in a multi-machine flexible manufacturing system using symbiotic organisms search algorithm",ar,Article,Mareddy P.L.,,"Annamacharya Institute of Technology &amp; Sciences, Rajampet",Rajampet,India,,,,,2022-07-10,10 July 2022,Concurrency and Computation: Practice and Experience,15320626,27871,15320634,Journal,34,15,e6950,,,,0,0,,,,,
170,2-s2.0-85134434004,10.1145/3502718.3524812,,,Exploring the Use of Games and a Domain-Specific Teaching Language in CS0,cp,Conference Paper,Parham-Mocello J.,,Oregon State University,Corvallis,United States,,,,,2022-07-07,7 July 2022,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",1942647X,21100197182,,Conference Proceeding,1,,,351-357,,,1,0,,,,,
171,2-s2.0-85134428326,10.1145/3502718.3524821,,,Experience with Abrupt Transition to Remote Teaching of Embedded Systems,cp,Conference Paper,Koniarik J.,,Masaryk University,Brno,Czech Republic,,,,,2022-07-07,7 July 2022,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",1942647X,21100197182,,Conference Proceeding,1,,,386-392,,,0,0,repositoryam,Green,,,
172,2-s2.0-85144114042,,,,TRADITIONAL STORIES AND THE INTEGRATION OF PROGRAMMING AND ROBOTICS WITH THE KIBO ROBOT,ar,Article,Miranda Pinto M.S.,,Universidade do Minho,Braga,Portugal,,,,,2022-07-01,July 2022,Prisma Social,,21100264820,19893469,Journal,38,,,37-76,,,0,0,,,,,
173,2-s2.0-85142244075,10.1016/j.ifacol.2022.08.042,S2405896322011302,,Dynamic Path Planning for Mobile Robots with Deep Reinforcement Learning,cp,Conference Paper,Yang L.,,Beijing University of Technology,Beijing,China,,,,,2022-07-01,1 July 2022,IFAC-PapersOnLine,,21100456158,24058963,Conference Proceeding,55,11,,19-24,,,0,1,publisherfree2read,Bronze,,,
174,2-s2.0-85139925584,10.13199/j.cnki.cst.2022-0176,,,Research on decision control system of tunneling robot driven by digital twin,ar,Article,Zhang X.,,Xi'an University;Shaanxi Key Laboratory of Mine Electromechanical Equipment Intelligent Monitoring,Xi'an;Xi'an,China;China,,,,,2022-07-01,1 July 2022,Meitan Kexue Jishu/Coal Science and Technology (Peking),02532336,21101077109,,Journal,50,7,,36-49,,,2,0,,,,,
175,2-s2.0-85135127118,10.3390/s22145217,,35890897,Path Planning for Wheeled Mobile Robot in Partially Known Uneven Terrain,ar,Article,Zhang B.,,Shenzhen University,Shenzhen,China,,,,,2022-07-01,July 2022,Sensors,14248220,130124,,Journal,22,14,5217,,,,6,1,repositoryam,Green,,,
176,2-s2.0-85134293687,10.1177/17298806221110022,,,A snake-inspired path planning algorithm based on reinforcement learning and self-motion for hyper-redundant manipulators,ar,Article,Lin Y.,,Tiangong University,Tianjin,China,,,,,2022-07-01,July 2022,International Journal of Advanced Robotic Systems,17298806,144749,17298814,Journal,19,4,,,,,2,1,publisherfullgold,Gold,,,
177,2-s2.0-85133812990,10.1109/LRA.2022.3186635,,,Generalizable Task Planning Through Representation Pretraining,ar,Article,Wang C.,,Stanford Vision and Learning Lab,Stanford,United States,,,,,2022-07-01,1 July 2022,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,7,3,,8299-8306,,,2,0,repositoryam,Green,,,
178,2-s2.0-85133765546,10.1109/LRA.2022.3186508,,,Utilizing Hidden Observations to Enhance the Performance of the Trained Agent,ar,Article,Jang S.,,Electronics and Telecommunications Research Institute,Daejeon,South Korea,,,,,2022-07-01,1 July 2022,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,7,3,,7858-7864,,,0,0,,,,,
179,2-s2.0-85133742395,10.1109/LRA.2022.3186511,,,Fast and Compute-Efficient Sampling-Based Local Exploration Planning via Distribution Learning,ar,Article,Schmid L.,,ETH Zürich,"Zurich ZH,",Switzerland,,,,,2022-07-01,1 July 2022,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,7,3,,7810-7817,,,1,0,repositoryam,Green,,,
180,2-s2.0-85133735099,10.1109/LRA.2022.3187833,,,Learning Pneumatic Non-Prehensile Manipulation with a Mobile Blower,ar,Article,Wu J.,,Google LLC;Princeton University,Mountain View;Princeton,United States;United States,,,,,2022-07-01,1 July 2022,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,7,3,,8471-8478,,,1,0,repositoryam,Green,,,
181,2-s2.0-85133696018,10.1109/LRA.2022.3184787,,,Source Term Estimation Using Deep Reinforcement Learning With Gaussian Mixture Model Feature Extraction for Mobile Sensors,ar,Article,Park M.,,Ulsan National Institute of Science and Technology,Ulsan,South Korea,,,,,2022-07-01,1 July 2022,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,7,3,,8323-8330,,,0,0,,,,,
182,2-s2.0-85133245869,10.3390/educsci12070437,,,Robot-Assisted Language Learning: Integrating Artificial Intelligence and Virtual Reality into English Tour Guide Practice,ar,Article,Chen Y.L.,,LungHwa University of Science and Technology,Taoyuan,Taiwan,,,,,2022-07-01,July 2022,Education Sciences,,21100897500,22277102,Journal,12,7,437,,,,1,1,publisherfullgold,Gold,,,
183,2-s2.0-85133124333,10.3390/s22134962,,,Affordable Motion Tracking System for Intuitive Programming of Industrial Robots,ar,Article,Švejda M.,,University of West Bohemia,Plzen,Czech Republic,,,,,2022-07-01,July-1 2022,Sensors,14248220,130124,,Journal,22,13,4962,,,,0,1,repositoryvor,Green,,,
184,2-s2.0-85132837165,10.1007/s11370-022-00429-3,,,Real-time path planning for autonomous vehicle based on teaching–learning-based optimization,ar,Article,Sabiha A.D.,,Military Technical College,Cairo,Egypt,,,,,2022-07-01,July 2022,Intelligent Service Robotics,18612776,9500154152,18612784,Journal,15,3,,381-398,,,0,1,publisherhybridgold,Hybrid Gold,,,
185,2-s2.0-85132692404,10.1109/LRA.2022.3181755,,,Learning Minimum-Time Flight in Cluttered Environments,ar,Article,Penicka R.,,Universität Zürich,Zurich,Switzerland,,,,,2022-07-01,1 July 2022,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,7,3,,7209-7216,,,3,0,repositoryam,Green,,,
186,2-s2.0-85131769319,10.1109/LRA.2022.3178804,,,Following Natural Language Instructions for Household Tasks With Landmark Guided Search and Reinforced Pose Adjustment,ar,Article,Murray M.,,University of Washington,Seattle,United States,,,,,2022-07-01,1 July 2022,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,7,3,,6870-6877,,,0,0,,,,,
187,2-s2.0-85131717459,10.1109/LRA.2022.3178810,,,Image-Goal Navigation in Complex Environments via Modular Learning,ar,Article,Wu Q.,,Anhui University,Hefei,China,,,,,2022-07-01,1 July 2022,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,7,3,,6902-6909,,,0,0,repositoryam,Green,,,
188,2-s2.0-85131342912,10.1109/LRA.2022.3174367,,,Validating Robotics Simulators on Real-World Impacts,ar,Article,Acosta B.,,School of Engineering and Applied Science,Philadelphia,United States,,,,,2022-07-01,1 July 2022,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,7,3,,6471-6478,,,4,0,repositoryam,Green,,,
189,2-s2.0-85130817697,10.11999/JEIT210412,,,Software Source Code Vulnerability Detection Based on CNN-GAP Interpretability Model,ar,Article,Wang J.,,National University of Defense Technology China,Changsha,China,,,,,2022-07-01,July 2022,Dianzi Yu Xinxi Xuebao/Journal of Electronics and Information Technology,10095896,24290,,Journal,44,7,,2568-2575,,,2,0,,,,,
190,2-s2.0-85128600271,10.13225/j.cnki.jccs.2021.1130,,,Key technologies of coal mine robots for environment perception and path planning,ar,Article,Yang C.,,China University of Mining and Technology,Xuzhou,China,,,,,2022-07-01,July 2022,Meitan Xuebao/Journal of the China Coal Society,02539993,16430,,Journal,47,7,,2844-2872,,,5,0,,,,,
191,2-s2.0-85127974117,10.1002/cae.22518,,,Planning a robotic competition,ar,Article,Chatzis D.,,University of the Aegean,Mytilene,Greece,,,,,2022-07-01,July 2022,Computer Applications in Engineering Education,10613773,18156,10990542,Journal,30,4,,1248-1263,,,1,0,,,,,
192,2-s2.0-85112623879,10.1109/TSMC.2021.3096935,,,An Improved Dyna-Q Algorithm for Mobile Robot Path Planning in Unknown Dynamic Environment,ar,Article,Pei M.,,Harbin Institute of Technology,Harbin,China,,,,,2022-07-01,1 July 2022,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",21682216,21100262320,21682232,Journal,52,7,,4415-4425,,,3,0,,,,,
193,2-s2.0-85101805922,10.1109/TCYB.2020.2981480,,33635802,Bioinspired Scene Classification by Deep Active Learning with Remote Sensing Applications,ar,Article,Zhang L.,,Wenzhou University;Jinhua Polytechnic,Wenzhou;Jinhua,China;China,,,,,2022-07-01,1 July 2022,IEEE Transactions on Cybernetics,21682267,21100274221,21682275,Journal,52,7,,5682-5694,,,2,0,,,,,
194,2-s2.0-85134163733,10.1145/3501712.3538834,,,Exploring the Child-Robot Interaction with the Programming in Mind: Bridging Physical and Virtual Programming for Young Children,cp,Conference Paper,Lin Y.,,"University of Maryland, College Park",College Park,United States,,,,,2022-06-27,27 June 2022,"Proceedings of Interaction Design and Children, IDC 2022",,21101096388,,Conference Proceeding,,,,683-686,,,0,0,,,,,
195,2-s2.0-85139107144,10.1145/3547578.3547592,,,A Real-time Smooth Lifting Path Planning for Tower Crane Based on TD3 with Discrete-Continuous Hybrid Action Space,cp,Conference Paper,Yin Z.,,Shandong University,Jinan,China,,,,,2022-06-24,24 June 2022,ACM International Conference Proceeding Series,,21101111704,,Conference Proceeding,,,,88-93,,,0,0,,,,,
196,2-s2.0-85133714656,10.3389/frwa.2022.875732,,,"Best Management Practices for Teaching Hydrologic Coding in Physical, Hybrid, and Virtual Classrooms",ar,Article,Kelleher C.A.,,Syracuse University;Lafayette College,Syracuse;Easton,United States;United States,,,,,2022-06-22,22 June 2022,Frontiers in Water,,21101066387,26249375,Journal,4,,875732,,,,2,1,repositoryvor,Green,,,
197,2-s2.0-85131349934,10.1021/acscentsci.2c00207,,,Bayesian Optimization of Computer-Proposed Multistep Synthetic Routes on an Automated Robotic Flow Platform,ar,Article,Nambiar A.M.K.,,Massachusetts Institute of Technology,Cambridge,United States,,,,,2022-06-22,22 June 2022,ACS Central Science,23747943,21100824912,23747951,Journal,8,6,,825-836,,,10,1,repositoryvor,Green,,,
198,2-s2.0-85133711016,10.3389/fpsyg.2022.904761,,,Educational Robotics Intervention to Foster Computational Thinking in Preschoolers: Effects of Children’s Task Engagement,ar,Article,Gerosa A.,,Universidad de la Republica,Montevideo,Uruguay,,,,,2022-06-21,21 June 2022,Frontiers in Psychology,,21100216571,16641078,Journal,13,,904761,,,,1,1,publisherfullgold,Gold,,,
199,2-s2.0-85129609673,10.1108/IJILT-09-2021-0149,,,ICT teachers’ adaptations to online instruction during Covid-19 pandemic,ar,Article,Sucu F.,,Ankara Hacı Bayram Veli University,Ankara,Turkey,,,,,2022-06-21,21 June 2022,International Journal of Information and Learning Technology,20564880,21100398003,20564899,Journal,39,3,,209-226,,,1,0,,,,,
200,2-s2.0-85136988177,10.3901/JME.2022.11.072,,,Smoothed-shortcut Q-Learning Algorithm for Optimal Robot Agent Path Planning,ar,Article,Duan S.,,Hebei University of Technology,Tianjin,China,,,,,2022-06-20,20 June 2022,Jixie Gongcheng Xuebao/Journal of Mechanical Engineering,05776686,20948,,Journal,58,11,,72-87,,,0,0,,,,,
201,2-s2.0-85137180943,10.1145/3546118.3546147,,,A system for speech and language therapy with a potential to work in the IoT,cp,Conference Paper,Lekova A.,,,,,,,,,2022-06-17,17 June 2022,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,119-124,,,0,1,publisherfree2read,Bronze,,,
202,2-s2.0-85142603259,10.1609/icaps.v32i1.19843,,,Distributed Fleet Management in Noisy Environments via Model-Predictive Control,cp,Conference Paper,Bøgh S.,,Aalborg University,Aalborg,Denmark,,,,,2022-06-13,13 June 2022,"Proceedings International Conference on Automated Planning and Scheduling, ICAPS",23340835,21100396641,23340843,Conference Proceeding,32,,,565-573,,,0,1,repositoryvor,Green,,,
203,2-s2.0-85133373500,10.3389/fpsyg.2022.875382,,,Combined Effects of Block-Based Programming and Physical Computing on Primary Students' Computational Thinking Skills,ar,Article,Kastner-Hauler O.,,University of Education Lower Austria,Baden bei Wien,Austria,,,,,2022-06-08,8 June 2022,Frontiers in Psychology,,21100216571,16641078,Journal,13,,875382,,,,3,1,repositoryam,Green,,,
204,2-s2.0-85132202335,10.1145/3532105.3535018,,,BlueSky: Combining Task Planning and Activity-Centric Access Control for Assistive Humanoid Robots,cp,Conference Paper,Bayreuther S.,,Karlsruher Institut für Technologie,Karlsruhe,Germany,,,,,2022-06-07,7 June 2022,"Proceedings of ACM Symposium on Access Control Models and Technologies, SACMAT",,21101093017,,Conference Proceeding,,,,185-194,,,0,1,repositoryam,Green,,,
205,2-s2.0-85136567717,10.18844/cjes.v17i6.7494,,,Computational thinking in mathematics education: A systematic review,re,Review,Subramaniam S.,,Universiti Kebangsaan Malaysia,Bangi,Malaysia,,,,,2022-06-01,June 2022,Cypriot Journal of Educational Sciences,13059076,21100896881,1305905X,Journal,17,6,,2029-2044,,,2,1,publisherfree2read,Bronze,,,
206,2-s2.0-85133615620,10.1007/s42330-022-00210-9,,,Analyse du processus de construction de connaissances dans des activités de programmation à l’école,ar,Article,Romero M.,,Université Côte d'Azur,Nice,France,,,,,2022-06-01,June 2022,"Canadian Journal of Science, Mathematics and Technology Education",14926156,19700190347,19424051,Journal,22,2,,405-421,,,2,1,publisherhybridgold,Hybrid Gold,,,
207,2-s2.0-85133416795,10.1134/S0005117922060054,,,Simultaneous Learning and Planning in a Hierarchical Control System for a Cognitive Agent,ar,Article,Panov A.I.,,Federal Research Center Informatics and Management of the Russian Academy of Sciences;Moscow Institute of Physics and Technology,Moscow;Dolgoprudny,Russian Federation;Russian Federation,,,,,2022-06-01,June 2022,Automation and Remote Control,00051179,24950,16083032,Journal,83,6,,869-883,,,3,0,,,,,
208,2-s2.0-85132963599,10.1109/TAI.2021.3119890,,,Robot Path Planning via Neural-Network-Driven Prediction,ar,Article,Wang J.,,Southern University of Science and Technology,Shenzhen,China,,,,,2022-06-01,1 June 2022,IEEE Transactions on Artificial Intelligence,,21101093601,26914581,Journal,3,3,,451-460,,,2,0,,,,,
209,2-s2.0-85132921409,10.3390/rs14122945,,,Positioning of Quadruped Robot Based on Tightly Coupled LiDAR Vision Inertial Odometer,ar,Article,Gao F.,,Nanjing Institute of Technology,Nanjing,China,,,,,2022-06-01,June-2 2022,Remote Sensing,,86430,20724292,Journal,14,12,2945,,,,0,1,publisherfullgold,Gold,,,
210,2-s2.0-85132622774,10.1126/scirobotics.abl6259,,35731886,Agilicious: Open-source and open-hardware agile quadrotor for vision-based flight,ar,Article,Foehn P.,,Universität Zürich,Zurich,Switzerland,,,,,2022-06-01,1 June 2022,Science Robotics,,21100886132,24709476,Journal,7,67,eabl6259,,,,3,0,,,,,
211,2-s2.0-85132308265,10.4230/OASIcs.PARMA-DITAM.2022.1,,,SO(DA)<sup>2</sup>: End-to-end Generation of Specialized Reconfigurable Architectures,cp,Conference Paper,Tumeo A.,,Pacific Northwest National Laboratory,Richland,United States,,,,,2022-06-01,1 June 2022,OpenAccess Series in Informatics,21906807,21100235606,,Conference Proceeding,100,,1,,,,0,0,,,,,
212,2-s2.0-85131541094,10.3390/su14116625,,,Innovation of Teaching Tools during Robot Programming Learning to Promote Middle School Students’ Critical Thinking,ar,Article,Liu H.,,Anhui Normal University,Wuhu,China,,,,,2022-06-01,June-1 2022,Sustainability (Switzerland),,21100240100,20711050,Journal,14,11,6625,,,,0,1,publisherfullgold,Gold,,,
213,2-s2.0-85131297015,10.3390/s22124316,,35746099,The Intelligent Path Planning System of Agricultural Robot via Reinforcement Learning,ar,Article,Yang J.,,Tianjin University,Tianjin,China,,,,,2022-06-01,June-2 2022,Sensors,14248220,130124,,Journal,22,12,4316,,,,5,1,publisherfullgold,Gold,,,
214,2-s2.0-85130448918,10.1007/s10514-022-10042-z,,,A hybrid inductive learning-based and deductive reasoning-based 3-D path planning method in complex environments,ar,Article,Segato A.,,Politecnico di Milano,Milan,Italy,,,,,2022-06-01,June 2022,Autonomous Robots,09295593,18016,15737527,Journal,46,5,,645-666,,,0,1,repositoryvor,Green,,,
215,2-s2.0-85127744390,10.1145/3506706,,,Weaving Synchronous Reactions into the Fabric of SSA-form Compilers,ar,Article,Pompougnac H.,,INRIA Institut National de Recherche en Informatique et en Automatique,Le Chesnay,France,,,,,2022-06-01,June 2022,ACM Transactions on Architecture and Code Optimization,15443566,12100154406,15443973,Journal,19,2,22,,,,0,1,publisherfree2read,Bronze,,,
216,2-s2.0-85127216274,10.1145/3459995,,,Creativity in CS1: A Literature Review,re,Review,Sharmin S.,,University of Toronto,Toronto,Canada,,,,,2022-06-01,June 2022,ACM Transactions on Computing Education,,19700183047,19466226,Journal,22,2,3459995,,,,3,0,,,,,
217,2-s2.0-85126797419,10.1007/s10514-022-10039-8,,,Motion planning and control for mobile robot navigation using machine learning: a survey,ar,Article,Xiao X.,,The University of Texas at Austin,Austin,United States,,,,,2022-06-01,June 2022,Autonomous Robots,09295593,18016,15737527,Journal,46,5,,569-597,,,14,0,repositoryam,Green,,,
218,2-s2.0-85125847363,10.1145/3473334,,,XDNN: Inference for Deep Convolutional Neural Networks,ar,Article,D'alberto P.,,Xilinx Inc.,San Jose,United States,,,,,2022-06-01,June 2022,ACM Transactions on Reconfigurable Technology and Systems,19367406,21100217640,19367414,Journal,15,2,18,,,,3,0,,,,,
219,2-s2.0-85125327947,10.1109/MRA.2021.3138382,,,The Franka Emika Robot: A Reference Platform for Robotics Research and Education,ar,Article,Haddadin S.,,Technical University of Munich,Munich,Germany,,,,,2022-06-01,1 June 2022,IEEE Robotics and Automation Magazine,10709932,18027,1558223X,Journal,29,2,,46-64,,,5,0,,,,,
220,2-s2.0-85122404446,10.1007/s12369-021-00849-8,,,Is a Wizard-of-Oz Required for Robot-Led Conversation Practice in a Second Language?,ar,Article,Engwall O.,,The Royal Institute of Technology (KTH),Stockholm,Sweden,,,,,2022-06-01,June 2022,International Journal of Social Robotics,18754791,19500157063,18754805,Journal,14,4,,1067-1085,,,3,1,repositoryvor,Green,,,
221,2-s2.0-85121365658,10.1109/TBME.2021.3133075,,34882540,Inverse Reinforcement Learning Intra-Operative Path Planning for Steerable Needle,ar,Article,Segato A.,,Politecnico di Milano,Milan,Italy,,,,,2022-06-01,1 June 2022,IEEE Transactions on Biomedical Engineering,00189294,16318,15582531,Journal,69,6,,1995-2005,,,5,0,,,,,
222,2-s2.0-85120943256,10.1002/rob.22052,,,Highly optimized Q-learning-based bees approach for mobile robot path planning in static and dynamic environments,ar,Article,Bonny T.,,University of Sharjah,Sharjah,United Arab Emirates,,,,,2022-06-01,June 2022,Journal of Field Robotics,15564959,4700152301,15564967,Journal,39,4,,317-334,,,3,0,,,,,
223,2-s2.0-85115665181,10.1109/TRO.2021.3109414,,,LAMP: Learning a Motion Policy to Repeatedly Navigate in an Uncertain Environment,ar,Article,Tsang F.,,University of Waterloo,Waterloo,Canada,,,,,2022-06-01,1 June 2022,IEEE Transactions on Robotics,15523098,95101,19410468,Journal,38,3,,1638-1652,,,0,0,repositoryam,Green,,,
224,2-s2.0-85115603616,10.1016/j.ijcci.2021.100396,S2212868921000891,,Programming in early childhood education: A systematic review,ar,Article,Macrides E.,,University of Cyprus,Nicosia,Cyprus,,,,,2022-06-01,June 2022,International Journal of Child-Computer Interaction,22128689,21100228541,,Journal,32,,100396,,,,10,0,,,,,
225,2-s2.0-85114673783,10.1016/j.ijcci.2021.100388,S2212868921000854,,Exploring the development of mental rotation and computational skills in elementary students through educational robotics,ar,Article,Diago P.D.,,Universitat de València,Valencia,Spain,,,,,2022-06-01,June 2022,International Journal of Child-Computer Interaction,22128689,21100228541,,Journal,32,,100388,,,,3,0,repositoryvor,Green,,,
226,2-s2.0-85102259324,10.1109/TCDS.2021.3063273,,,Conditional Generative Adversarial Networks for Optimal Path Planning,ar,Article,Ma N.,,Southern University of Science and Technology,Shenzhen,China,,,,,2022-06-01,1 June 2022,IEEE Transactions on Cognitive and Developmental Systems,23798920,21100784665,23798939,Journal,14,2,,662-671,,,3,0,repositoryam,Green,,,
227,2-s2.0-85132033772,10.5194/isprs-archives-XLIII-B2-2022-553-2022,,,REINFORCEMENT LEARNING FOR AUTONOMOUS 3D DATA RETRIEVAL USING A MOBILE ROBOT,cp,Conference Paper,Kniaz V.V.,,State Research Institute of Aviation Systems;Moscow Institute of Physics and Technology,Moscow;Dolgoprudny,Russian Federation;Russian Federation,,,,,2022-05-30,30 May 2022,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives",16821750,21100248929,,Conference Proceeding,43,B2-2022,,553-558,,,0,1,publisherfullgold,Gold,,,
228,2-s2.0-85147698150,,,,"Proceedings - 9th ACIS International Virtual Conference on Applied Computing and Information Technology, ACIT 2022",cr,Conference Review,,,,,,,,,,2022-05-25,25 May 2022,ACM International Conference Proceeding Series,,21101134308,,Conference Proceeding,,,,,,,0,0,,,,,
229,2-s2.0-85131106415,10.3233/SHTI220580,,35612200,Using Robots in Medical Informatics Education,cp,Conference Paper,Bürkle T.,,Berner Fachhochschule,Bern,Switzerland,,,,,2022-05-25,25 May 2022,Studies in Health Technology and Informatics,09269630,19582,18798365,Book Series,294,,,765-769,,,0,1,publisherhybridgold,Hybrid Gold,,,
230,2-s2.0-85131864401,10.3389/fpsyg.2022.888215,,,Effects of a Pair Programming Educational Robot-Based Approach on Students’ Interdisciplinary Learning of Computational Thinking and Language Learning,ar,Article,Hsu T.C.,,National Taiwan Normal University,Taipei,Taiwan,,,,,2022-05-24,24 May 2022,Frontiers in Psychology,,21100216571,16641078,Journal,13,,888215,,,,1,1,publisherfullgold,Gold,,,
231,2-s2.0-85137351144,10.17275/per.22.115.9.5,,,Tendencies towards Computational Thinking: A Content Analysis Study,ar,Article,Kılıç S.,,Ordu Üniversitesi,Ordu,Turkey,,,,,2022-05-15,15 May 2022,Participatory Educational Research,,21100911837,21486123,Journal,9,5,,288-304,,,0,1,publisherfullgold,Gold,,,
232,2-s2.0-85130018027,10.3389/fnbot.2022.883562,,,Deep Reinforcement Learning Based Trajectory Planning Under Uncertain Constraints,ar,Article,Chen L.,,Technical University of Munich,Munich,Germany,,,,,2022-05-02,2 May 2022,Frontiers in Neurorobotics,,21100199837,16625218,Journal,16,,883562,,,,4,1,publisherfullgold,Gold,,,
233,2-s2.0-85129841562,10.3390/s22103746,,,Computational Thinking and Educational Robotics Integrated into Project-Based Learning,ar,Article,Pou A.V.,,Universitat Ramon Llull,Barcelona,Spain,,,,,2022-05-01,May-2 2022,Sensors,14248220,130124,,Journal,22,10,3746,,,,6,1,publisherfullgold,Gold,,,
234,2-s2.0-85129732136,10.3390/s22093579,,35591271,Efficient Path Planning for Mobile Robot Based on Deep Deterministic Policy Gradient,ar,Article,Gong H.,,Shandong Jiaotong University,Jinan,China,,,,,2022-05-01,May-1 2022,Sensors,14248220,130124,,Journal,22,9,3579,,,,5,1,publisherfullgold,Gold,,,
235,2-s2.0-85128333296,10.1109/RITA.2022.3166877,,,RaspyLab: A Low-Cost Remote Laboratory to Learn Programming and Physical Computing Through Python and Raspberry Pi,ar,Article,Ariza J.A.,,Corporación Universitaria Minuto de Dios,Bogota,Colombia,,,,,2022-05-01,1 May 2022,Revista Iberoamericana de Tecnologias del Aprendizaje,,19700201532,19328540,Journal,17,2,,140-149,,,4,0,,,,,
