,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
74,2-s2.0-84937523610,10.1007/s10514-015-9435-2,,,Adaptation of manipulation skills in physical contact with the environment to reference force profiles,ar,Article,Abu-Dakka F.J.,,Jozef Stefan Institute,Ljubljana,Slovenia,,,,,2015-08-23,23 August 2015,Autonomous Robots,09295593,18016,15737527,Journal,39,2,,199-217,,,87,0,,,,,
75,2-s2.0-84994518923,10.5772/61087,,,Affordance Learning Based on Subtask's Optimal Strategy,ar,Article,Min H.,,South China University of Technology,Guangzhou,China,,,,,2015-08-20,20 August 2015,International Journal of Advanced Robotic Systems,17298806,144749,17298814,Journal,12,8,111,,,,6,1,publisherfullgold,Gold,,,
76,2-s2.0-84959888551,10.1109/RAST.2015.7208409,,,"Design of mobility, manipulation and vision system of a conceptual lunar micro-rover",cp,Conference Paper,Orger N.C.,,İstanbul Teknik Üniversitesi,Istanbul,Turkey,,,,,2015-08-17,17 August 2015,RAST 2015 - Proceedings of 7th International Conference on Recent Advances in Space Technologies,,21100448916,,Conference Proceeding,,,7208409,571-576,,,1,0,,,,,
77,2-s2.0-84959293447,10.1109/SACI.2015.7208257,,,Cloud computing digital forensics framework for automated anomalies detection,cp,Conference Paper,Patrascu A.,,Academia Tehnica Militara,Bucharest,Romania,,,,,2015-08-17,17 August 2015,"SACI 2015 - 10th Jubilee IEEE International Symposium on Applied Computational Intelligence and Informatics, Proceedings",,21100448301,,Conference Proceeding,,,7208257,505-510,,,4,0,,,,,
78,2-s2.0-84938511176,,,,Soft core microprocessor for mechatronics systems,ar,Article,Dan R.,,Universitatea din Bacau,Bacu,Romania,,,,,2015-08-04,4 August 2015,"Romanian Review Precision Mechanics, Optics and Mechatronics",15845982,20100195032,,Journal,2015,47,,26-32,,,1,0,,,,,
79,2-s2.0-85027916652,10.1109/TRO.2015.2441511,,,Extending the Applicability of POMDP Solutions to Robotic Tasks,ar,Article,Grady D.,,Google LLC;Rice University,Mountain View;Houston,United States;United States,,,,,2015-08-01,1 August 2015,IEEE Transactions on Robotics,15523098,95101,,Journal,31,4,7131561,948-961,,,23,0,repositoryam,Green,,,
80,2-s2.0-84957961553,10.1007/s10798-014-9287-7,,,"“I want my robot to look for food”: Comparing Kindergartner’s programming comprehension using tangible, graphic, and hybrid user interfaces",ar,Article,Strawhacker A.,,Tufts University,Medford,United States,,,,,2015-08-01,1 August 2015,International Journal of Technology and Design Education,09577572,21389,15731804,Journal,25,3,,293-319,,,80,0,,,,,
81,2-s2.0-84946219634,10.1109/RITA.2015.2452692,,,MODEBOTS: Environment for Programming Robots for Children between the Ages of 4 and 6,ar,Article,Ramirez-Benavides K.,,Universidad de Costa Rica,San Jose,Costa Rica,,,,,2015-08-01,1 August 2015,Revista Iberoamericana de Tecnologias del Aprendizaje,,19700201532,19328540,Journal,10,3,7155494,152-159,,,7,0,,,,,
82,2-s2.0-84946615425,,,,"5th International Conference on Innovative Computing Technology, INTECH 2015",cr,Conference Review,,,,,,,,,,2015-07-30,30 July 2015,"5th International Conference on Innovative Computing Technology, INTECH 2015",,21100422907,,Conference Proceeding,,,,,,,0,0,,,,,
83,2-s2.0-84990890416,10.1109/PC.2015.7169968,,,The time optimal path-planning of mobile robots motion respecting the time cost of rotation,cp,Conference Paper,Škrabánek P.,,Univerzita Pardubice,Pardubice,Czech Republic,,,,,2015-07-28,28 July 2015,"Proceedings of the 2015 20th International Conference on Process Control, PC 2015",,21100781722,,Conference Proceeding,2015-July,,7169968,232-237,,,4,0,,,,,
84,2-s2.0-84943339101,10.1109/CISTI.2015.7170521,,,Teaching programming for high school students using the Lego Mindstorms robot,cp,Conference Paper,Barreto V.B.,,Universidade Tecnológica Federal do Paraná,Curitiba,Brazil,,,,,2015-07-28,28 July 2015,"2015 10th Iberian Conference on Information Systems and Technologies, CISTI 2015",,21100414303,,Conference Proceeding,,,7170521,,,,5,0,,,,,
85,2-s2.0-84940906994,10.1109/ACC.2015.7171174,,,Counterexample-guided permissive supervisor synthesis for probabilistic systems through learning,cp,Conference Paper,Wu B.,,University of Notre Dame,Notre Dame,United States,,,,,2015-07-28,28 July 2015,Proceedings of the American Control Conference,07431619,18692,,Conference Proceeding,2015-July,,7171174,2894-2899,,,7,0,,,,,
86,2-s2.0-84947087728,10.1109/CSCS.2015.36,,,A low cost high performance computing platform for cellular nonlinear networks using python for CUDA,cp,Conference Paper,Dogaru R.,,University Politehnica of Bucharest,Bucuresti,Romania,,,,,2015-07-27,27 July 2015,"Proceedings - 2015 20th International Conference on Control Systems and Computer Science, CSCS 2015",,21100424335,,Conference Proceeding,,,7168487,593-598,,,8,0,,,,,
87,2-s2.0-84938965400,10.1007/s10994-014-5471-y,,,Meta-interpretive learning of higher-order dyadic datalog: predicate invention revisited,ar,Article,Muggleton S.H.,,Imperial College London,London,United Kingdom,,,,,2015-07-27,27 July 2015,Machine Learning,08856125,24775,15730565,Journal,100,1,,49-73,,,112,1,repositoryam,Green,,,
88,2-s2.0-84970044290,10.1109/ICCAR.2015.7165852,,,Flexible development environment for educational robotics,cp,Conference Paper,Krofitsch C.,,Practical Robotics Institute Austria,Vienna,Austria,,,,,2015-07-23,23 July 2015,"Proceedings - 2015 International Conference on Control, Automation and Robotics, ICCAR 2015",,21100463142,,Conference Proceeding,,,7165852,1-7,,,1,0,,,,,
89,2-s2.0-84946146394,10.1109/MIPRO.2015.7160378,,,Hands-on system programming labs &amp; projects based on E2LP platform,cp,Conference Paper,Kordic B.,,University of Novi Sad,21000 Novi Sad,Serbia,,,,,2015-07-15,15 July 2015,"2015 38th International Convention on Information and Communication Technology, Electronics and Microelectronics, MIPRO 2015 - Proceedings",,21100421910,,Conference Proceeding,,,7160378,790-793,,,0,0,,,,,
90,2-s2.0-84945374434,10.1109/MSE.2015.7160007,,,Flexible controller for educational robot kit,cp,Conference Paper,Ruberg P.,,Tallinna Tehnikaülikool,Tallinn,Estonia,,,,,2015-07-15,15 July 2015,"2015 IEEE International Conference on Microelectronics Systems Education, MSE 2015",,21100420391,,Conference Proceeding,,,7160007,17-20,,,3,0,,,,,
91,2-s2.0-84955568531,10.1145/2790798.2790809,,,"Personality traits, learning preferences and emotions",cp,Conference Paper,Faria A.R.,,Grupo de Investigação em Engenharia e Computação Inteligente para a Inovação e o Desenvolvimento,Porto,Portugal,,,,,2015-07-13,13 July 2015,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,13-17-July-2015,,,63-69,,,7,0,,,,,
92,2-s2.0-84959312263,10.1145/2787622.2787715,,,Using distributed cognition theory to analyze collaborative computer science learning,cp,Conference Paper,Deitrick E.,,Tufts University,Medford,United States,,,,,2015-07-09,9 July 2015,ICER 2015 - Proceedings of the 2015 ACM Conference on International Computing Education Research,,21100448303,,Conference Proceeding,,,,51-60,,,18,0,repositoryam,Green,,,
93,2-s2.0-84941033154,10.1109/IIC.2015.7150956,,,A review on indoor human aware autonomous mobile robot navigation through a dynamic environment survey of different path planning algorithm and methods,cp,Conference Paper,Pol R.,,Vishwakarma Institute of Information Technology,Pune,India,,,,,2015-07-06,6 July 2015,"2015 International Conference on Industrial Instrumentation and Control, ICIC 2015",,21100407180,,Conference Proceeding,,,7150956,1339-1344,,,31,0,,,,,
94,2-s2.0-85052841896,,,,Using eclipse-based software tools to teach model-based design methodology in a programming tools course and an embedded computer systems course,ar,Article,He N.,,Minnesota State University,Saint Paul,United States,,,,,2015-07-01,July-September 2015,Computers in Education Journal,10693769,18388,,Journal,6,3,,55-63,,,0,0,,,,,
95,2-s2.0-84992482448,10.1016/j.ifacol.2015.08.147,S2405896315010149,,Adaptive charged system search approach to path planning for multiple mobile robots,cp,Conference Paper,Precup R.E.,,Universitatea Politehnica Timisoara,Timisoara,Romania,,,,,2015-07-01,1 July 2015,IFAC-PapersOnLine,,21100456158,24058963,Conference Proceeding,28,10,,294-299,,,9,1,publisherfree2read,Bronze,,,
96,2-s2.0-84938279145,10.1109/ICRA.2015.7139971,,,A web-based infrastructure for recording user demonstrations of mobile manipulation tasks,cp,Conference Paper,Ratner E.,,Bowdoin College,Brunswick,United States,,,,,2015-06-29,29 June 2015,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,2015-June,June,7139971,5523-5530,,,8,0,repositoryam,Green,,,
97,2-s2.0-84938270046,10.1109/ICRA.2015.7140058,,,A Distributed Robot Garden System,cp,Conference Paper,Sanneman L.,,,,,,,,,2015-06-29,29 June 2015,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,2015-June,June,7140058,6120-6127,,,3,0,repositoryam,Green,,,
98,2-s2.0-84938263980,10.1109/ICRA.2015.7139308,,,Autonomous navigation of generic monocular quadcopter in natural environment,cp,Conference Paper,Bipin K.,,"International Institute of Information Technology, Hyderabad",Hyderabad,India,,,,,2015-06-29,29 June 2015,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,2015-June,June,7139308,1063-1070,,,27,0,,,,,
99,2-s2.0-84938262677,10.1109/ICRA.2015.7139642,,,Inverse reinforcement learning of behavioral models for online-adapting navigation strategies,cp,Conference Paper,Herman M.,,Robert Bosch GmbH,Gerlingen,Germany,,,,,2015-06-29,29 June 2015,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,2015-June,June,7139642,3215-3222,,,16,0,,,,,
100,2-s2.0-84938247637,10.1109/ICRA.2015.7140056,,,AERobot: An affordable one-robot-per-student system for early robotics education,cp,Conference Paper,Rubenstein M.,,Harvard John A. Paulson School of Engineering and Applied Sciences,Cambridge,United States,,,,,2015-06-29,29 June 2015,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,2015-June,June,7140056,6107-6113,,,26,0,,,,,
101,2-s2.0-84938236436,10.1109/ICRA.2015.7140055,,,ROS-based online robot programming for remote education and training,cp,Conference Paper,Casañ G.A.,,Universidad Jaume I,Castellon de la Plana,Spain,,,,,2015-06-29,29 June 2015,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,2015-June,June,7140055,6101-6106,,,27,0,repositoryam,Green,,,
102,2-s2.0-84938233826,10.1109/ICRA.2015.7140060,,,Fable II: Design of a modular robot for creative learning,cp,Conference Paper,Pacheco M.,,Technical University of Denmark,Lyngby,Denmark,,,,,2015-06-29,29 June 2015,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,2015-June,June,7140060,6134-6139,,,15,0,repositoryam,Green,,,
103,2-s2.0-84933573192,10.1109/ICRA.2015.7139553,,,"Bottom-up learning of object categories, action effects and logical rules: From continuous manipulative exploration to symbolic planning",cp,Conference Paper,Ugur E.,,Universität Innsbruck,Innsbruck,Austria,,,,,2015-06-29,29 June 2015,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,2015-June,June,7139553,2627-2633,,,50,0,repositoryam,Green,,,
104,2-s2.0-84935010857,10.1016/j.cag.2015.04.008,S0097849315000473,,Design exploration through interactive prototypes using sensors and microcontrollers,ar,Article,Narahara T.,,New Jersey Institute of Technology,Newark,United States,,,,,2015-06-23,23 June 2015,Computers and Graphics (Pergamon),00978493,25028,,Journal,50,,,25-35,,,2,0,,,,,
105,2-s2.0-84952063029,10.1145/2729094.2742599,,,A comparison of preschool and elementary school children learning computer science concepts through a multilanguage robot programming platform,cp,Conference Paper,Martínez C.,,Universidad Nacional de Córdoba,Cordoba,Argentina,,,,,2015-06-22,22 June 2015,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",1942647X,21100197182,,Conference Proceeding,2015-June,,,159-164,,,34,0,repositoryvor,Green,,,
106,2-s2.0-84951963690,10.1145/2729094.2742585,,,Enhancing robot programming with visual feedback and augmented reality,cp,Conference Paper,Magnenat S.,,The Walt Disney Company,Burbank,United States,,,,,2015-06-22,22 June 2015,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",1942647X,21100197182,,Conference Proceeding,2015-June,,,153-158,,,23,0,repositoryam,Green,,,
107,2-s2.0-84974593856,10.1145/2795122.2795131,,,Engaging sophomores in embedded design using robotics,cp,Conference Paper,Momeni A.,,Northeastern University,Boston,United States,,,,,2015-06-13,13 June 2015,"Workshop on Computer Architecture Education, WCAE 2015",,21100465143,,Conference Proceeding,,,,,,,3,0,,,,,
108,2-s2.0-84942802072,10.1109/ISECon.2015.7119902,,,"The application of LeJOS, Lego Mindstorms Robotics, in an LMS environment to teach children Java programming and technology at an early age",cp,Conference Paper,Rao A.,,Thomas Jefferson High School for Science and Technology,Jefferson,United States,,,,,2015-06-08,8 June 2015,ISEC 2015 - 5th IEEE Integrated STEM Education Conference,,21100411897,,Conference Proceeding,,,7119902,121-122,,,5,0,,,,,
109,2-s2.0-84942793595,10.1109/ISECon.2015.7119916,,,Using robotics educational module as an interactive STEM learning platform,cp,Conference Paper,Tuluri F.,,Jackson State University,Jackson,United States,,,,,2015-06-08,8 June 2015,ISEC 2015 - 5th IEEE Integrated STEM Education Conference,,21100411897,,Conference Proceeding,,,7119916,16-20,,,12,0,,,,,
110,2-s2.0-85027265288,10.1609/aimag.v36i2.2590,,,Reports on the 2015 AAAI workshop series,cp,Conference Paper,Albrecht S.V.,,The University of Edinburgh,Edinburgh,United Kingdom,,,,,2015-06-01,Summer 2015,AI Magazine,07384602,23629,,Journal,36,2,,90-101,,,2,0,repositoryam,Green,,,
111,2-s2.0-84933498327,10.1109/TAMD.2015.2427233,,,"Structural bootstrapping-A novel, generative mechanism for faster and more efficient acquisition of action-knowledge",ar,Article,Worgotter F.,,Bernstein Center for Computational Neuroscience Göttingen,Gottingen,Germany,,,,,2015-06-01,1 June 2015,IEEE Transactions on Autonomous Mental Development,19430604,19700177024,,Journal,7,2,7096939,140-154,,,14,0,repositoryam,Green,,,
112,2-s2.0-84926395738,10.1109/TRO.2015.2409912,,,Task-Based Robot Grasp Planning Using Probabilistic Inference,ar,Article,Song D.,,The Royal Institute of Technology (KTH),Stockholm,Sweden,,,,,2015-06-01,June 2015,IEEE Transactions on Robotics,15523098,95101,,Journal,31,3,7078848,546-561,,,49,1,publisherfree2read,Bronze,,,
113,2-s2.0-84936750773,10.1109/ITNG.2015.22,,,Nanosatellite Event Simulator Development Using Scrum Agile Method and Safety-Critical Application Development Environment,cp,Conference Paper,Mattei A.L.P.,,Instituto Tecnologico de Aeronautica,Sao Jose dos Campos,Brazil,,,,,2015-05-26,26 May 2015,"Proceedings - 12th International Conference on Information Technology: New Generations, ITNG 2015",,21100398488,,Conference Proceeding,,,7113456,101-106,,,0,0,,,,,
114,2-s2.0-84932598723,10.5772/60093,,,Understanding human hand gestures for learning robot pick-and-place tasks,ar,Article,Lin H.I.,,National Taipei University of Technology,Taipei,Taiwan,,,,,2015-05-06,6 May 2015,International Journal of Advanced Robotic Systems,17298806,144749,17298814,Journal,12,,49,,,,11,1,publisherfullgold,Gold,,,
115,2-s2.0-84990875201,10.1145/2737182.2737195,,,Managing safety and adaptability in mobile multi-robot systems,cp,Conference Paper,Bozhinoski D.,,Gran Sasso Science Institute,L'Aquila,Italy,,,,,2015-05-04,4 May 2015,"QoSA 2015 - Proceedings of the 11th International ACM SIGSOFT Conference on Quality of Software Architectures, Part of CompArch 2015",,21100781734,,Conference Proceeding,,,,135-140,,,2,0,,,,,
116,2-s2.0-84933055924,10.1109/ICARSC.2015.35,,,Planning with activity schemata: Closing the loop in experience-based planning,cp,Conference Paper,Mokhtari V.,,Instituto de Engenharia Electrónica e Telemática de Aveiro,Aveiro,Portugal,,,,,2015-05-04,4 May 2015,"Proceedings - 2015 IEEE International Conference on Autonomous Robot Systems and Competitions, ICARSC 2015",,21100396632,,Conference Proceeding,,,7101604,9-14,,,4,0,,,,,
117,2-s2.0-84933036813,10.1109/ICARSC.2015.9,,,Adaptation of robot locomotion patterns with dynamic movement primitives,cp,Conference Paper,Rosado J.,,Coimbra Polytechnic - ISEC,Coimbra,Portugal,,,,,2015-05-04,4 May 2015,"Proceedings - 2015 IEEE International Conference on Autonomous Robot Systems and Competitions, ICARSC 2015",,21100396632,,Conference Proceeding,,,7101606,23-28,,,3,0,,,,,
118,2-s2.0-84929346516,10.3390/s150510399,,,Analyzing systemC designs: SystemC analysis approaches for varying applications,ar,Article,Stoppe J.,,German Research Center for Artificial Intelligence (DFKI),Kaiserslautern,Germany,,,,,2015-05-04,4 May 2015,Sensors (Switzerland),14248220,130124,,Journal,15,5,,10399-10421,,,9,1,repositoryam,Green,,,
119,2-s2.0-85019257963,,,,Boundary scan pioneers go deep,ar,Article,Nelson R.,,,,,,,,,2015-05-01,May 2015,EE: Evaluation Engineering,01490370,24742,,Trade Journal,54,5,,18-19,,,1,0,,,,,
120,2-s2.0-84992518914,10.1016/j.ifacol.2015.06.009,S2405896315002487,,On-line 3D path planning for close-proximity surveying with AUVs,cp,Conference Paper,Hernández J.D.,,Universitat de Girona,Girona,Spain,,,,,2015-05-01,1 May 2015,IFAC-PapersOnLine,,21100456158,24058963,Conference Proceeding,28,2,,50-55,,,11,1,repositoryam,Green,,,
121,2-s2.0-84930670420,10.1109/TLA.2015.7111976,,,A tutorial on the CVX system for modeling and solving convex optimization problems,ar,Article,Guimarães D.,,Instituto Nacional de Telecomunicações,Santa Rita do Sapucai,Brazil,,,,,2015-05-01,1 May 2015,IEEE Latin America Transactions,15480992,19700181218,,Journal,13,5,7111976,1228-1257,,,30,0,,,,,
122,2-s2.0-84929061405,10.1007/s10270-013-0325-9,,,VPML: an approach to detect design patterns of MOF-based modeling languages,ar,Article,Elaasar M.,,IBM Canada Ltd.,Markham,Canada,,,,,2015-05-01,1 May 2015,Software and Systems Modeling,16191366,144641,16191374,Journal,14,2,,735-764,,,4,0,repositoryam,Green,,,
123,2-s2.0-84927695096,10.1002/cae.21615,,,Development and deployment of a new robotics toolbox for education,ar,Article,Gil A.,,Universidad Miguel Hernández de Elche,Elche,Spain,,,,,2015-05-01,1 May 2015,Computer Applications in Engineering Education,10613773,18156,10990542,Journal,23,3,,443-454,,,36,0,,,,,
124,2-s2.0-84946048805,10.1109/EDUCON.2015.7096022,,,Low cost SCADA system for education,cp,Conference Paper,Rêgo Segundo A.K.,,Universidade Federal de Ouro Preto,Ouro Preto,Brazil,,,,,2015-04-27,27 April 2015,"IEEE Global Engineering Education Conference, EDUCON",21659559,21100206205,21659567,Conference Proceeding,2015-April,,7096022,536-542,,,7,0,,,,,
125,2-s2.0-84946027723,10.1109/EDUCON.2015.7096066,,,Online tools and remote labs for making ICT more attractive for students to prevent dropout,cp,Conference Paper,Sell R.,,Tallinna Tehnikaülikool,Tallinn,Estonia,,,,,2015-04-27,27 April 2015,"IEEE Global Engineering Education Conference, EDUCON",21659559,21100206205,21659567,Conference Proceeding,2015-April,,7096066,818-822,,,1,0,,,,,
126,2-s2.0-84931073643,10.1109/IEOM.2015.7093880,,,Virtual reality for manufacturing: A robotic cell case study,cp,Conference Paper,Darmoul S.,,King Saud University,Riyadh,Saudi Arabia,,,,,2015-04-23,23 April 2015,"IEOM 2015 - 5th International Conference on Industrial Engineering and Operations Management, Proceeding",,21100395918,,Conference Proceeding,,,7093880,,,,9,0,,,,,
127,2-s2.0-84950985063,10.1145/2702123.2702552,,,"Robots, pancakes, and computer games: Designing serious games for robot imitation learning",cp,Conference Paper,Walther-Franks B.,,Universität Bremen,Bremen,Germany,,,,,2015-04-18,18 April 2015,Conference on Human Factors in Computing Systems - Proceedings,,31473,,Conference Proceeding,2015-April,,,3623-3632,,,6,0,,,,,
128,2-s2.0-84938858638,10.1142/S0218194015500047,,,Mining Class Temporal Specification Dynamically Based on Extended Markov Model,ar,Article,Chen D.,,Huazhong University of Science and Technology;Wuhan Institute of Technology,Wuhan;Wuhan,China;China,,,,,2015-04-07,7 April 2015,International Journal of Software Engineering and Knowledge Engineering,02181940,19270,,Journal,25,3,,573-604,,,4,0,,,,,
129,2-s2.0-84928790925,10.1109/ICARA.2015.7081123,,,Topological mapping for robot navigation using affordance features,cp,Conference Paper,Varadarajan K.M.,,Technische Universität Wien,Vienna,Austria,,,,,2015-04-06,6 April 2015,"ICARA 2015 - Proceedings of the 2015 6th International Conference on Automation, Robotics and Applications",,21100388713,,Conference Proceeding,,,7081123,42-49,,,8,0,,,,,
130,2-s2.0-84928781990,10.1109/ICARA.2015.7081174,,,BRACON: Control system for a robotic arm with 6 degrees of freedom for education systems,cp,Conference Paper,Rivas D.,,Universidad de las Fuerzas Armadas ESPE,Sangolqui,Ecuador,,,,,2015-04-06,6 April 2015,"ICARA 2015 - Proceedings of the 2015 6th International Conference on Automation, Robotics and Applications",,21100388713,,Conference Proceeding,,,7081174,358-363,,,16,0,,,,,
131,2-s2.0-84939651743,10.1007/s11858-014-0623-x,,,Accumulation of experience in a vast number of cases: enactivism as a fit framework for the study of spatial reasoning in mathematics education,ar,Article,Khan S.,,University of Calgary,Calgary,Canada,,,,,2015-04-01,April 2015,ZDM Mathematics Education,18639690,21100217601,18639704,Journal,47,2,,269-279,,,18,0,repositoryam,Green,,,
132,2-s2.0-84924680020,10.1109/TASE.2014.2376492,,,A Survey of Research on Cloud Robotics and Automation,ar,Article,Kehoe B.,,"University of California, Berkeley",Berkeley,United States,,,,,2015-04-01,1 April 2015,IEEE Transactions on Automation Science and Engineering,15455955,17340,,Journal,12,2,7006734,398-409,,,566,1,repositoryam,Green,,,
133,2-s2.0-84919363429,10.1016/j.eswa.2014.10.053,S0957417414006940,,Bio-inspired approach to learning robot motion trajectories and visual control commands,ar,Article,Mitić M.,,University of Belgrade,Belgrade,Serbia,,,,,2015-04-01,1 April 2015,Expert Systems with Applications,09574174,24201,,Journal,42,5,,2624-2637,,,21,0,,,,,
134,2-s2.0-84928251737,10.1109/TALE.2014.7062611,,,Benefits and introduction to python programming for freshmore students using inexpensive robots,cp,Conference Paper,Huei Y.C.,,Singapore University of Design and Technology,Singapore City,Singapore,,,,,2015-03-17,17 March 2015,"Proceedings of IEEE International Conference on Teaching, Assessment and Learning for Engineering: Learning for the Future Now, TALE 2014",,21100386513,,Conference Proceeding,,,7062611,12-17,,,13,0,,,,,
135,2-s2.0-84928231261,10.1109/TALE.2014.7062602,,,Modelica modeling language as a tool on control engineering education: Simulation of a two-tank system,cp,Conference Paper,Figueiredo J.,,School of Technology,Barcelos,Portugal,,,,,2015-03-17,17 March 2015,"Proceedings of IEEE International Conference on Teaching, Assessment and Learning for Engineering: Learning for the Future Now, TALE 2014",,21100386513,,Conference Proceeding,,,7062602,6-11,,,1,0,,,,,
136,2-s2.0-84924736512,10.1177/0278364914557874,,,Robot navigation in dense human crowds: Statistical models and experimental studies of human-robot cooperation,ar,Article,Trautman P.,,Matrix Research Inc,Dayton,United States,,,,,2015-03-15,15 March 2015,International Journal of Robotics Research,02783649,18050,17413176,Journal,34,3,,335-356,,,154,0,repositoryam,Green,,,
137,2-s2.0-84919473580,10.1016/j.neucom.2014.10.003,S0925231214012727,,A modular extreme learning machine with linguistic interpreter and accelerated chaotic distributor for evaluating the safety of robot maneuvers in laparoscopic surgery,ar,Article,Mozaffari A.,,Sharif University of Technology,Tehran,Iran,,,,,2015-03-05,5 March 2015,Neurocomputing,09252312,24807,18728286,Journal,151,P2,,913-932,,,7,0,,,,,
138,2-s2.0-84925600225,10.1080/01691864.2014.964314,,,Humanoid robot imitation through continuous goal-directed actions: An evolutionary approach,ar,Article,Morante S.,,Universidad Carlos III de Madrid,Madrid,Spain,,,,,2015-03-04,4 March 2015,Advanced Robotics,01691864,18003,15685535,Journal,29,5,,303-314,,,7,0,,,,,
139,2-s2.0-85067139370,,,,"Proceedings of the 2015 IEEE/ACM International Symposium on Code Generation and Optimization, CGO 2015",cr,Conference Review,,,,,,,,,,2015-03-03,3 March 2015,"Proceedings of the 2015 IEEE/ACM International Symposium on Code Generation and Optimization, CGO 2015",,21100382823,,Conference Proceeding,,,,273,,,0,0,,,,,
140,2-s2.0-84921941296,10.1177/0278364914554471,,,Learning grounded finite-state representations from unstructured demonstrations,ar,Article,Niekum S.,,The Robotics Institute;University of Massachusetts Amherst,Pittsburgh;Amherst MA,United States;United States,,,,,2015-03-03,3 March 2015,International Journal of Robotics Research,02783649,18050,17413176,Journal,34,2,,131-157,,,129,0,repositoryam,Green,,,
141,2-s2.0-84969242936,10.1145/2701973.2702017,,,Metrics for Assessing Human Skill When Demonstrating a Bimanual Task to a Robot,cp,Conference Paper,Pais Ureche A.,,Ecole Polytechnique Fédérale de Lausanne,Lausanne,Switzerland,,,,,2015-03-02,2 March 2015,ACM/IEEE International Conference on Human-Robot Interaction,,21100236214,21672148,Conference Proceeding,02-05-March-2015,,,37-38,,,1,0,,,,,
142,2-s2.0-84969141904,10.1145/2701973.2702001,,,Social Robot Toolkit: Tangible Programming for Young Children,cp,Conference Paper,Gordon M.,,Massachusetts Institute of Technology,Cambridge,United States,,,,,2015-03-02,2 March 2015,ACM/IEEE International Conference on Human-Robot Interaction,,21100236214,21672148,Conference Proceeding,02-05-March-2015,,,67-68,,,10,0,repositoryam,Green,,,
143,2-s2.0-84929144229,10.1515/acsc-2015-0002,,,Navigation of autonomous mobile robot using different activation functions of wavelet neural network,ar,Article,Panigrahi P.K.,,Padmanava College of Engineering,Rourkela,India,,,,,2015-03-01,1 March 2015,Archives of Control Sciences,12302384,19600157919,23002611,Journal,25,1,,21-34,,,9,1,publisherfullgold,Gold,,,
144,2-s2.0-84922835770,10.1007/s00500-014-1299-4,,,Knowledge-driven path planning for mobile robots: relative state tree,ar,Article,Chen Y.,,Wuhan University of Science and Technology,Wuhan,China,,,,,2015-03-01,March 2014,Soft Computing,14327643,28554,14337479,Journal,19,3,,763-773,,,8,0,,,,,
145,2-s2.0-84921792031,10.1016/j.engappai.2014.11.004,S0952197614002760,,Planning robot manipulation to clean planar surfaces,ar,Article,Martínez D.,,CSIC-UPC - Instituto de Robotica e Informatica Industrial (IRII),Barcelona,Spain,,,,,2015-03-01,1 March 2015,Engineering Applications of Artificial Intelligence,09521976,24182,,Journal,39,,,23-32,,,33,0,repositoryam,Green,,,
146,2-s2.0-84946116080,10.4018/978-1-4666-8142-2.ch010,,,Visual plan construct language (VPCL): Visual system and method for teaching and learning programming and problem solving through knowledge visualization,ch,Book Chapter,Ebrahimi A.,,SUNY Old Westbury,Old Westbury,United States,,,,,2015-02-28,"February 28, 2015",Handbook of Research on Maximizing Cognitive Learning through Knowledge Visualization,,21100422011,,Book,,,,326-343,,,1,0,,,,,
147,2-s2.0-84925618141,10.1109/ISFEE.2014.7050623,,,Modern control interface for SCORBOT ER-III robot,cp,Conference Paper,Papoutsidakis M.G.,,University of West Attica,Athens,Greece,,,,,2015-02-26,26 February 2015,"2014 International Symposium on Fundamentals of Electrical Engineering, ISFEE 2014",,21100381551,,Conference Proceeding,,,7050623,,,,0,0,,,,,
148,2-s2.0-84938152623,10.1109/FIE.2014.7044153,,,Enhancing an introductory programming course with physical computing modules,cp,Conference Paper,Rubio M.,,Universidad de Granada,Granada,Spain,,,,,2015-02-17,17 February 2015,"Proceedings - Frontiers in Education Conference, FIE",15394565,16719,,Conference Proceeding,2015-February,February,7044153,,,,6,0,,,,,
