,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
78,2-s2.0-84867011791,10.1109/ICALT.2012.48,,,Exploring children preferences regarding tangible and graphical tools for introductory programming: Evaluating the PROTEAS kit,cp,Conference Paper,Sapounidis T.,,Aristotle University of Thessaloniki,Thessaloniki,Greece,,,,,2012-10-08,2012,"Proceedings of the 12th IEEE International Conference on Advanced Learning Technologies, ICALT 2012",,21100216982,,Conference Proceeding,,,6268106,316-320,,,13,0,,,,,
79,2-s2.0-84866936413,10.1109/CTS.2012.6261065,,,LIDI Multi Robot Environment: Support software for concurrency learning in CS1,cp,Conference Paper,De Giusti A.,,Consejo Nacional de Investigaciones Científicas y Técnicas,Buenos Aires,Argentina,,,,,2012-10-05,2012,"Proceedings of the 2012 International Conference on Collaboration Technologies and Systems, CTS 2012",,21100216956,,Conference Proceeding,,,6261065,294-298,,,2,0,,,,,
80,2-s2.0-84868030296,10.5772/50827,,,Combining vision learning and interaction for mobile robot path planning,ar,Article,Bao J.,,Yangzhou University;Southeast University,Yangzhou;Nanjing,China;China,,,,,2012-10-04,4 October 2012,International Journal of Advanced Robotic Systems,17298806,144749,17298814,Journal,9,,104,,,,6,1,publisherfullgold,Gold,,,
81,2-s2.0-84867573740,10.1007/s11370-012-0118-y,,,Caesar: An intelligent domestic service robot,ar,Article,Schiffer S.,,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany,,,,,2012-10-01,October 2012,Intelligent Service Robotics,18612776,9500154152,18612784,Journal,5,4,,259-273,,,35,0,,,,,
82,2-s2.0-84867194884,10.1007/s12209-012-1872-9,,,Mobile robot localization and navigation system based on monocular vision,ar,Article,Jia Y.,,Tianjin University of Technology;Tianjin University,Tianjin;Tianjin,China;China,,,,,2012-10-01,October 2012,Transactions of Tianjin University,10064982,25451,19958196,Journal,18,5,,335-342,,,4,0,,,,,
83,2-s2.0-84866715542,10.1007/978-3-642-33185-5_15,,,Automatic generation and learning of finite-state controllers,cp,Conference Paper,Leonetti M.,,Istituto Italiano di Tecnologia,Genoa,Italy,,,,,2012-10-01,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7557 LNAI,,,135-144,,,9,0,,,,,
84,2-s2.0-84866648905,10.2316/P.2012.774-034,,,Evolving the usage of lego robots in CS1 to facilitate high-level problem solving,cp,Conference Paper,Ray A.,,Radford University,Radford,United States,,,,,2012-10-01,2012,"Proceedings of the IASTED International Conference on Computers and Advanced Technology in Education, CATE 2012",,21100216557,,Conference Proceeding,,,,91-98,,,1,0,,,,,
85,2-s2.0-84859049364,10.1016/j.rcim.2012.02.007,S0736584512000191,,Task-oriented motion planning for multi-arm robotic systems,ar,Article,Basile F.,,Università degli Studi di Salerno,Salerno,Italy,,,,,2012-10-01,October 2012,Robotics and Computer-Integrated Manufacturing,07365845,18080,,Journal,28,5,,569-582,,,66,0,,,,,
86,2-s2.0-84866631726,10.1109/ITHET.2012.6246039,,,Teaching smartphones programming using (Android Java): Pedagogy and innovation,cp,Conference Paper,Tigrek S.,,University of Colorado Boulder,Boulder,United States,,,,,2012-09-28,2012,"2012 International Conference on Information Technology Based Higher Education and Training, ITHET 2012",,21100216511,,Conference Proceeding,,,6246039,,,,17,0,,,,,
87,2-s2.0-84866623277,10.1109/ITHET.2012.6246020,,,Teaching computing and programming fundamentals via App Inventor for Android,cp,Conference Paper,Karakus M.,,University of Michigan-Flint,Flint,United States,,,,,2012-09-28,2012,"2012 International Conference on Information Technology Based Higher Education and Training, ITHET 2012",,21100216511,,Conference Proceeding,,,6246020,,,,16,0,,,,,
88,2-s2.0-84866607520,10.1109/ITHET.2012.6246028,,,Virtualized lab infrastructure on a budget for various computing and engineering courses,cp,Conference Paper,Guler E.,,University of Michigan-Flint,Flint,United States,,,,,2012-09-28,2012,"2012 International Conference on Information Technology Based Higher Education and Training, ITHET 2012",,21100216511,,Conference Proceeding,,,6246028,,,,5,0,,,,,
89,2-s2.0-84866419793,10.1007/978-3-642-32650-9_25,,,Formica ex machina: Ant swarm foraging from physical to virtual and back again,cp,Conference Paper,Hecker J.,,The University of New Mexico,Albuquerque,United States,,,,,2012-09-24,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7461 LNCS,,,252-259,,,35,0,,,,,
90,2-s2.0-84866372277,10.1109/JCSSE.2012.6261953,,,JPROFILE102: A system for experimental analysis of algorithms,cp,Conference Paper,Krajangthong T.,,Chulalongkorn University,Bangkok,Thailand,,,,,2012-09-24,2012,JCSSE 2012 - 9th International Joint Conference on Computer Science and Software Engineering,,21100215939,,Conference Proceeding,,,6261953,207-212,,,0,0,,,,,
91,2-s2.0-84866015001,10.1007/978-3-642-33093-3_32,,,Adaptive learning in continuous environment using actor-critic design and echo-state networks,cp,Conference Paper,Oubbati M.,,Universität Ulm,Ulm,Germany,,,,,2012-09-14,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7426 LNAI,,,320-329,,,1,0,,,,,
92,2-s2.0-84865733668,10.1007/978-3-642-32060-6_13,,,Learning visual obstacle detection using color histogram features,ar,Article,Metzler S.,,Universität Bonn,Bonn,Germany,,,,,2012-09-10,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7416 LNCS,,,149-161,,,15,1,publisherfree2read,Bronze,,,
93,2-s2.0-84866306358,10.1177/0278364912455954,,,Opportunities and challenges with autonomous micro aerial vehicles,cp,Conference Paper,Kumar V.Y.,,University of Pennsylvania,Philadelphia,United States,,,,,2012-09-01,September 2012,International Journal of Robotics Research,02783649,18050,17413176,Journal,31,11,,1279-1291,,,297,0,,,,,
94,2-s2.0-84865089139,,,,Evolution of automatic robot control with genetic programming,cp,Conference Paper,Paić-Antunović L.,,"University of Zagreb, Faculty of Electrical Engineering and Computing",Zagreb,Croatia,,,,,2012-08-22,2012,"MIPRO 2012 - 35th International Convention on Information and Communication Technology, Electronics and Microelectronics - Proceedings",,21100210903,,Conference Proceeding,,,6240756,817-822,,,4,0,,,,,
95,2-s2.0-84867876487,10.1109/JOE.2012.2205638,,,COLA2: A control architecture for AUVs,ar,Article,Palomeras N.,,Universitat de Girona,Girona,Spain,,,,,2012-08-15,2012,IEEE Journal of Oceanic Engineering,03649059,17277,,Journal,37,4,6263248,695-716,,,68,0,,,,,
96,2-s2.0-84864710512,10.1109/TAEE.2012.6235434,,,A DSP embedded system. Application to digital communication systems,cp,Conference Paper,Segovia F.,,Universidad de Granada,Granada,Spain,,,,,2012-08-13,2012,"Proceedings - 2012 Technologies Applied to Electronics Teaching, TAEE 2012",,21100208002,,Conference Proceeding,,,6235434,196-200,,,1,0,,,,,
97,2-s2.0-84864709153,10.1109/TAEE.2012.6235430,,,"""Feel like a Cyborg II"": Demonstrative system of robot function",cp,Conference Paper,Vera F.J.,,Universidad de Alcalá,Alcala de Henares,Spain,,,,,2012-08-13,2012,"Proceedings - 2012 Technologies Applied to Electronics Teaching, TAEE 2012",,21100208002,,Conference Proceeding,,,6235430,175-180,,,2,0,,,,,
98,2-s2.0-84864663904,10.1109/TAEE.2012.6235415,,,Modular architecture with microcontroller for advanced electronic practices,cp,Conference Paper,Diz J.,,,,,,,,,2012-08-13,2012,"Proceedings - 2012 Technologies Applied to Electronics Teaching, TAEE 2012",,21100208002,,Conference Proceeding,,,6235415,92-97,,,3,0,,,,,
99,2-s2.0-84864585160,10.2316/P.2012.772-022,,,pBot: An active and accelerated introduction to programming using mobile devices,cp,Conference Paper,Ray A.A.,,Radford University,Radford,United States,,,,,2012-08-10,2012,"Proceedings of the IASTED International Conference on Human-Computer Interaction, HCI 2012",,21100207635,,Conference Proceeding,,,,301-306,,,0,0,,,,,
100,2-s2.0-84864993958,10.4156/jcit.vol7.issue14.7,,,Virtual robot kinematic learning system: A new teaching approach,ar,Article,Arshad H.,,Universiti Kebangsaan Malaysia,Bangi,Malaysia,,,,,2012-08-01,August 2012,Journal of Convergence Information Technology,19759320,19700186893,22339299,Journal,7,14,,54-64,,,2,0,,,,,
101,2-s2.0-84864475487,10.1177/0278364912438781,,,Learning to place new objects in a scene,ar,Article,Jiang Y.,,Cornell University,Ithaca,United States,,,,,2012-08-01,August 2012,International Journal of Robotics Research,02783649,18050,17413176,Journal,31,9,,1021-1043,,,97,0,repositoryam,Green,,,
102,2-s2.0-84864310500,10.1145/2307096.2307151,,,Catroid: A mobile visual programming system for children,cp,Conference Paper,Slany W.,,"Graz University of Technology, Institute of Software Technology",Graz,Austria,,,,,2012-07-31,2012,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,300-303,,,14,0,,,,,
103,2-s2.0-84864298299,10.1145/2307096.2307108,,,Robo-Blocks: Designing debugging abilities in a tangible programming system for early primary school children,cp,Conference Paper,Sipitakiat A.,,Chiang Mai University,Chiang Mai,Thailand,,,,,2012-07-31,2012,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,98-105,,,39,0,,,,,
104,2-s2.0-84864153273,10.1145/2248418.2248436,,,"""Smart"" design space sampling to predict pare-to-optimal solutions",cp,Conference Paper,Zuluaga M.,,ETH Zürich,"Zurich ZH,",Switzerland,,,,,2012-07-27,2012,"Proceedings of the ACM SIGPLAN Conference on Languages, Compilers, and Tools for Embedded Systems (LCTES)",,95610,,Conference Proceeding,,,,119-128,,,13,0,,,,,
105,2-s2.0-84864136410,10.1007/978-3-642-31368-4_8,,,Bio-inspired navigation of mobile robots,cp,Conference Paper,Wang L.,,University of Guelph,Guelph,Canada,,,,,2012-07-27,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7326 LNAI,,,59-68,,,6,0,,,,,
106,2-s2.0-84870849368,,,,"2012 IEEE Workshop on Advanced Robotics and its Social Impacts, ARSO 2012",cr,Conference Review,,,,,,,,,,2012-07-16,2012,"Proceedings of IEEE Workshop on Advanced Robotics and its Social Impacts, ARSO",21627568,21100220409,21627576,Conference Proceeding,,,,,,,0,0,,,,,
107,2-s2.0-84863692906,10.1109/ICITeS.2012.6216661,,,"Intelligent systems based on reinforcement learning and fuzzy logic approaches, ""application to mobile robotic""",cp,Conference Paper,Cherroun L.,,Université Ziane Achour De Djelfa,Djelfa,Algeria,,,,,2012-07-16,2012,"2012 International Conference on Information Technology and e-Services, ICITeS 2012",,21100205718,,Conference Proceeding,,,6216661,,,,6,0,,,,,
108,2-s2.0-84863644554,10.1109/ARSO.2012.6213393,,,"A programming workshop using the robot ""Thymio II"": The effect on the understanding by children",cp,Conference Paper,Magnenat S.,,ETH Zürich,"Zurich ZH,",Switzerland,,,,,2012-07-16,2012,"Proceedings of IEEE Workshop on Advanced Robotics and its Social Impacts, ARSO",21627568,21100220409,21627576,Conference Proceeding,,,6213393,24-29,,,20,0,repositoryam,Green,,,
109,2-s2.0-84862260516,10.1016/j.compbiomed.2012.04.007,S001048251200073X,22595230,Machine learning on-a-chip: A high-performance low-power reusable neuron architecture for artificial neural networks in ECG classifications,ar,Article,Sun Y.,,"University of California, Los Angeles",Los Angeles,United States,,,,,2012-07-01,July 2012,Computers in Biology and Medicine,00104825,17957,18790534,Journal,42,7,,751-757,,,23,0,,,,,
110,2-s2.0-84862741735,10.1109/NEBC.2012.6207063,,,Laparoscopic manipulator with haptics force feedback,cp,Conference Paper,Hesselbacher E.,,Stevens Institute of Technology,Hoboken,United States,,,,,2012-06-29,2012,"2012 38th Annual Northeast Bioengineering Conference, NEBEC 2012",,21100204510,,Conference Proceeding,,,6207063,259-260,,,1,0,,,,,
111,2-s2.0-84862233584,10.1109/MIS.2012.28,,,Collaborative programming by demonstration in a virtual environment,ar,Article,Sung Y.,,University of Florida,Gainesville,United States,,,,,2012-06-18,2012,IEEE Intelligent Systems,15411672,110111,,Journal,27,2,6193084,14-17,,,10,0,,,,,
112,2-s2.0-84862200341,,,,TraxBot: Assembling and programming of a mobile robotic platform,cp,Conference Paper,Araújo A.,,"University of Coimbra, Institute of Systems and Robotics",Coimbra,Portugal,,,,,2012-06-18,2012,ICAART 2012 - Proceedings of the 4th International Conference on Agents and Artificial Intelligence,,19900192401,,Conference Proceeding,2,,,301-304,,,10,0,,,,,
113,2-s2.0-84861994976,,,,Model based continual planning and control for assistive robots,cp,Conference Paper,Anier A.,,Tallinna Tehnikaülikool,Tallinn,Estonia,,,,,2012-06-13,2012,HEALTHINF 2012 - Proceedings of the International Conference on Health Informatics,,21100203303,,Conference Proceeding,,,,382-385,,,4,0,,,,,
114,2-s2.0-84861707584,10.1007/s10055-010-0172-8,,,Grasp programming by demonstration in virtual reality with automatic environment reconstruction,ar,Article,Aleotti J.,,Università di Parma,Parma,Italy,,,,,2012-06-01,June 2012,Virtual Reality,13594338,144702,14349957,Journal,16,2,,87-104,,,10,0,,,,,
115,2-s2.0-84861095841,10.1007/s10710-011-9147-0,,,Learning local linear Jacobians for flexible and adaptive robot arm control,ar,Article,Stalph P.,,Eberhard Karls Universität Tübingen,Tubingen,Germany,,,,,2012-06-01,June 2012,Genetic Programming and Evolvable Machines,13892576,24208,,Journal,13,2,,137-157,,,21,1,publisherhybridgold,Hybrid Gold,,,
116,2-s2.0-84862085635,10.1007/978-3-642-27552-4_80,,,Platform for embedded systems design in the smart grid framework,cp,Conference Paper,Moreno-García I.,,Universidad de Córdoba,Cordoba,Spain,,,,,2012-05-24,2012,Advances in Intelligent and Soft Computing,18675662,21100778844,,Book Series,133 AISC,,,593-600,,,5,0,,,,,
117,2-s2.0-84862060253,10.1007/978-3-642-29041-1_1,,,Layered programming by demonstration and planning for autonomous robot manipulation,ar,Article,Jäkel R.,,Karlsruher Institut für Technologie,Karlsruhe,Germany,,,,,2012-05-24,2012,Springer Tracts in Advanced Robotics,16107438,4900152703,1610742X,Book Series,80,STAR,,1-57,,,0,0,,,,,
118,2-s2.0-84860681463,10.1117/12.909613,,,Template-based education toolkit for mobile platforms,cp,Conference Paper,Golagani S.,,The University of Texas at San Antonio,San Antonio,United States,,,,,2012-05-11,2012,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,40067,,Conference Proceeding,8304,,83040O,,,,0,0,,,,,
119,2-s2.0-84859464778,10.1007/978-3-642-28365-9_22,,,Teaching hardware/software codesign on a reconfigurable computing platform,cp,Conference Paper,Weinhardt M.,,Fachhochschule Osnabrück,Osnabruck,Germany,,,,,2012-04-11,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7199 LNCS,,,264-275,,,1,0,,,,,
120,2-s2.0-84859116583,,,,"Evolutionary and Biologically Inspired Music, Sound, Art and Design - First International Conference, EvoMUSART 2012, Proceedings",cr,Conference Review,,,,,,,,,,2012-04-03,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7247 LNCS,,,,,,0,0,,,,,
121,2-s2.0-84860883413,10.1007/s00779-011-0404-2,,,Tangible interaction and learning: The case for a hybrid approach,ar,Article,Horn M.,,Northwestern University,Evanston,United States,,,,,2012-04-01,April 2012,Personal and Ubiquitous Computing,16174909,22315,,Journal,16,4,,379-389,,,154,0,repositoryam,Green,,,
122,2-s2.0-84859753582,10.4156/jcit.vol7.issue6.35,,,Towards a high performance virtual Hadoop cluster,ar,Article,Lei L.,,Beihang University,Beijing,China,,,,,2012-04-01,April 2012,Journal of Convergence Information Technology,19759320,19700186893,22339299,Journal,7,6,,292-303,,,15,0,,,,,
123,2-s2.0-84857790586,10.1007/s10846-011-9606-0,,,Reasoning with qualitative positional information for domestic domains in the situation calculus,ar,Article,Schiffer S.,,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany,,,,,2012-04-01,April 2012,Journal of Intelligent and Robotic Systems: Theory and Applications,09210296,24360,15730409,Journal,66,1-2,,273-300,,,33,0,,,,,
124,2-s2.0-80055068563,10.1016/j.rcim.2011.07.004,S0736584511000962,,Obstacle avoidance of redundant manipulators using neural networks based reinforcement learning,ar,Article,Duguleana M.,,Universitatea Transilvania din Brasov,Brasov,Romania,,,,,2012-04-01,April 2012,Robotics and Computer-Integrated Manufacturing,07365845,18080,,Journal,28,2,,132-146,,,89,0,,,,,
125,2-s2.0-84858990915,10.1145/2157136.2157158,,,"Calico: A multi-programming-language, multi-context framework designed for computer science education",cp,Conference Paper,Blank D.,,Bryn Mawr College,Bryn Mawr,United States,,,,,2012-03-30,2012,SIGCSE'12 - Proceedings of the 43rd ACM Technical Symposium on Computer Science Education,,21100199739,,Conference Proceeding,,,,63-68,,,10,0,,,,,
126,2-s2.0-84858961628,10.1145/2157136.2157214,,,Creative coding and visual portfolios for CS1,cp,Conference Paper,Greenberg I.,,Southern Methodist University,Dallas,United States,,,,,2012-03-30,2012,SIGCSE'12 - Proceedings of the 43rd ACM Technical Symposium on Computer Science Education,,21100199739,,Conference Proceeding,,,,247-252,,,33,0,repositoryvor,Green,,,
127,2-s2.0-84858956659,10.1145/2157136.2157312,,,Teaching operating systems using android,cp,Conference Paper,Andrus J.,,Columbia University,New York,United States,,,,,2012-03-30,2012,SIGCSE'12 - Proceedings of the 43rd ACM Technical Symposium on Computer Science Education,,21100199739,,Conference Proceeding,,,,613-618,,,46,0,,,,,
128,2-s2.0-84858773957,,,,VEE'12 - Proceedings of the ACM SIGPLAN/SIGOPS International Conference on Virtual Execution Environments,cr,Conference Review,,,,,,,,,,2012-03-28,2012,VEE'12 - Proceedings of the ACM SIGPLAN/SIGOPS International Conference on Virtual Execution Environments,,21100199569,,Conference Proceeding,,,,,,,0,0,,,,,
129,2-s2.0-84859758811,10.1080/13614568.2012.617842,,,Mobile Urban Drama: Interactive storytelling in real world environments,re,Review,Hansen F.A.,,Aarhus Universitet,Aarhus,Denmark,,,,,2012-03-01,1 March 2012,New Review of Hypermedia and Multimedia,13614568,25631,17407842,Journal,18,1-2,,63-89,,,27,0,,,,,
130,2-s2.0-84859416463,10.1145/2133797.2133801,,,Learning to program with personal robots: Influences on student motivation,ar,Article,McGill M.M.,,Bradley University,Peoria,United States,,,,,2012-03-01,March 2012,ACM Transactions on Computing Education,19466226,19700183047,,Journal,12,1,4,,,,90,0,,,,,
131,2-s2.0-84856009347,10.1016/j.robot.2011.07.022,S0921889011001552,,A 3D shape segmentation approach for robot grasping by parts,ar,Article,Aleotti J.,,Università di Parma,Parma,Italy,,,,,2012-03-01,March 2012,Robotics and Autonomous Systems,09218890,18079,,Journal,60,3,,358-366,,,38,0,,,,,
132,2-s2.0-84856007818,10.1016/j.robot.2011.07.023,S0921889011001576,,Coupled dynamical system based arm-hand grasping model for learning fast adaptation strategies,ar,Article,Shukla A.,,Ecole Polytechnique Fédérale de Lausanne,Lausanne,Switzerland,,,,,2012-03-01,March 2012,Robotics and Autonomous Systems,09218890,18079,,Journal,60,3,,424-440,,,44,0,repositoryam,Green,,,
133,2-s2.0-85087985877,10.1007/s13218-011-0148-1,,,Integration of programming and learning in a control language for autonomous robots,ar,Article,Kirsch A.,,"Fakultät für Informatik, Technische Universität München",Garching bei Munchen,Germany,,,,,2012-02-01,1 February 2012,KI - Kunstliche Intelligenz,09331875,21101017166,16101987,Journal,26,1,,79-82,,,0,0,repositoryam,Green,,,
134,2-s2.0-84857498771,10.1007/s10015-011-0996-7,,,An educational tool for interactive parallel and distributed processing,ar,Article,Pagliarini L.,,Technical University of Denmark;Accademia di belli arti-Macerata,Lyngby;Macerata,Denmark;Italy,,,,,2012-02-01,February 2012,Artificial Life and Robotics,14335298,144653,16147456,Journal,16,4,,441-447,,,2,0,repositoryam,Green,,,
135,2-s2.0-84857030116,10.1109/TE.2011.2155066,,,Localization of mobile robots using an extended kalman filter in a lEGO NXT,ar,Article,Pinto M.,,Universidade do Porto,Porto,Portugal,,,,,2012-02-01,February 2012,IEEE Transactions on Education,00189359,17344,,Journal,55,1,5782966,135-144,,,39,0,,,,,
136,2-s2.0-84855246435,10.1016/j.robot.2011.11.009,S0921889011002120,,A two-tiered global path planning strategy for limited memory mobile robots,ar,Article,Chand P.,,University of the South Pacific;Victoria University of Wellington,Suva;Wellington,Fiji;New Zealand,,,,,2012-02-01,February 2012,Robotics and Autonomous Systems,09218890,18079,,Journal,60,2,,309-321,,,15,0,,,,,
137,2-s2.0-84864646058,10.1109/TE.2012.2182998,,,A middleware platform for providing mobile and embedded computing instruction to software engineering students,ar,Article,Mattmann C.,,University of Southern California;Jet Propulsion Laboratory,Los Angeles;Pasadena,United States;United States,,,,,2012-01-27,2012,IEEE Transactions on Education,00189359,17344,,Journal,55,3,6140611,425-435,,,3,0,,,,,
138,2-s2.0-85136631201,10.1016/C2011-0-05109-8,,,Fast and Effective Embedded Systems Design,bk,Book,Toulson R.,,,,,,,,,2012-01-01,1 January 2012,Fast and Effective Embedded Systems Design,,21101103531,,Book,,,,1-379,,,1,0,,,,,
139,2-s2.0-85118263048,,,,SPE 163146 Well construction automation preparing for the big jump SPE applied technical workshop,cp,Conference Paper,de Wardt J.,,,,,,,,,2012-01-01,2012,"Society of Petroleum Engineers - SPE Applied Technology Workshop on Well Construction Automation 2012, ATWCA 2012",,21101063837,,Conference Proceeding,,,,1-66,,,0,0,,,,,
140,2-s2.0-85085400252,10.2514/6.2012-2536,,,Human-robot interactive planning using cross-training: A human team training approach,cp,Conference Paper,Nikolaidis S.,,Massachusetts Institute of Technology,Cambridge,United States,,,,,2012-01-01,2012,AIAA Infotech at Aerospace Conference and Exhibit 2012,,21100988633,,Conference Proceeding,,,,,,,4,0,repositoryam,Green,,,
141,2-s2.0-85052842324,,,,Automatic path and trajectory planning for robotic spray painting,cp,Conference Paper,Gasparetto A.,,Università degli Studi di Udine,Udine,Italy,,,,,2012-01-01,2012,"7th German Conference on Robotics, ROBOTIK 2012",,21101021581,,Conference Proceeding,,,,211-216,,,27,0,,,,,
142,2-s2.0-85029113281,,,,Embedded RF System Design with the rfPIC12F675,cp,Conference Paper,Farook O.,,Purdue University,West Lafayette,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
143,2-s2.0-85029112854,,,,E-Clock: A wiki-based outreach and recruitment tool,cp,Conference Paper,Morgan J.,,Texas A&amp;M University,College Station,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
144,2-s2.0-85029091684,,,,"Development and implementation of i-Laboratory for instrumentation, sensors, measurements and controls courses",cp,Conference Paper,Belu R.G.,,Desert Research Institute;Drexel University,Reno;Philadelphia,United States;United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
145,2-s2.0-85029090200,,,,Modernizing the microcontroller laboratory with low-cost and open-source tools,cp,Conference Paper,Hass K.J.,,Bucknell University,Lewisburg,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,2,0,,,,,
146,2-s2.0-85029080152,,,,Capstone project: Electronic Name Tag System,cp,Conference Paper,Yousuf A.,,Savannah State University,Savannah,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,2,0,,,,,
147,2-s2.0-85029077198,,,,Embedded system design for sun-tracking solar panel a class project template,cp,Conference Paper,Agrawal J.,,Purdue University Northwest,Westville,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
148,2-s2.0-85029074916,,,,Multiprocessor embedded system design a course with hardware software integration,cp,Conference Paper,Farook O.,,Purdue University,West Lafayette,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,2,0,,,,,
149,2-s2.0-85029058831,,,,"Low-cost, high-capability, embedded systems for education and research: A toolbox for the Microsoft Kinect",cp,Conference Paper,Fabian J.,,Villanova University,Villanova,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
150,2-s2.0-85029055717,,,,Hard core vs. soft core: A debate,cp,Conference Paper,Mondragon A.,,Rochester Institute of Technology,Rochester,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,5,0,,,,,
151,2-s2.0-85029051293,,,,Tour guide robot: A platform for interdisciplinary engineering senior design projects,cp,Conference Paper,Yelamarthi K.,,Central Michigan University,Mount Pleasant,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,2,0,,,,,
152,2-s2.0-85029049131,,,,Engaging underrepresented community college students in engineering: A model of collaboration between two-year and four-year institutions,cp,Conference Paper,Enriquez A.,,Caada College,Redwood City,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,1,0,,,,,
153,2-s2.0-85029035673,,,,Teaching micro-robots in biomedical applications: A modified challenge-based pedagogy and evaluations,cp,Conference Paper,Guo Y.,,Stevens Institute of Technology,Hoboken,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
154,2-s2.0-85029027979,,,,Teaching software engineering: An active learning approach,cp,Conference Paper,Schilling W.,,Milwaukee School of Engineering,Milwaukee,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,2,0,,,,,
155,2-s2.0-85029027139,,,,Utilizing a system-on-chip project as a capstone experience in a microprocessors course,cp,Conference Paper,Schneider S.,,University of Dayton,Dayton,United States,,,,,2012-01-01,2012,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,,,,,,,0,0,,,,,
156,2-s2.0-85027929732,10.1002/lary.23369,,22915265,Objective assessment in residency-based training for transoral robotic surgery.,ar,Article,Curry M.,,The Johns Hopkins Hospital,Baltimore,United States,,,,,2012-01-01,Oct 2012,The Laryngoscope,,13801,15314995,Journal,122,10,,2184-2192,,,37,0,repositoryam,Green,,,
157,2-s2.0-85027082296,,,,Fuzzy logic based intelligent control of RGB colour classification system for undergraduate artificial intelligence laboratory,cp,Conference Paper,Abu Hassan M.F.,,Universiti Kuala Lumpur,Kuala Lumpur,Malaysia,,,,,2012-01-01,2012,Lecture Notes in Engineering and Computer Science,20780958,21100218002,,Conference Proceeding,2198,,,713-718,,,3,0,,,,,
158,2-s2.0-85014259445,10.1016/C2011-0-05109-8,,,Fast and Effective Embedded Systems Design,bk,Book,Toulson R.,,Anglia Ruskin University,Cambridge,United Kingdom,,,,,2012-01-01,2012,Fast and Effective Embedded Systems Design,,21100253157,,Book,,,,,,,10,0,,,,,
