,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
71,2-s2.0-85011706654,10.1109/TCYB.2017.2653800,,28166513,Improving the Critic Learning for Event-Based Nonlinear H<inf>∞</inf> Control Design,ar,Article,Wang D.,,University of Chinese Academy of Sciences;Institute of Automation Chinese Academy of Sciences,Beijing;Beijing,China;China,,,,,2017-10-01,October 2017,IEEE Transactions on Cybernetics,21682267,21100274221,,Journal,47,10,7836355,3417-3428,,,58,1,publisherfree2read,Bronze,,,
72,2-s2.0-85036476407,10.1145/3127041.3131362,,,Formal verification of complex systems: Model-based and data-driven methods,cp,Conference Paper,Abate A.,,University of Oxford,Oxford,United Kingdom,,,,,2017-09-29,29 September 2017,MEMOCODE 2017 - 15th ACM-IEEE International Conference on Formal Methods and Models for System Design,,21100840890,,Conference Proceeding,,,,91-93,,,5,0,,,,,
73,2-s2.0-85034651325,10.1109/REW.2017.26,,,From user demand to software service: Using machine learning to automate the requirements specification process,cp,Conference Paper,Van Rooijen L.,,Universität Paderborn,Paderborn,Germany,,,,,2017-09-29,29 September 2017,"Proceedings - 2017 IEEE 25th International Requirements Engineering Conference Workshops, REW 2017",,21100838713,,Conference Proceeding,,,8054881,379-385,,,6,0,,,,,
74,2-s2.0-85034638859,10.1109/ISACV.2017.8054978,,,H-MAS architecture and reinforcement learning method for autonomous robot path planning,cp,Conference Paper,Lamini C.,,Université Moulay Ismail,Meknes,Morocco,,,,,2017-09-29,29 September 2017,"2017 Intelligent Systems and Computer Vision, ISCV 2017",,21100838712,,Conference Proceeding,,,8054978,,,,5,0,,,,,
75,2-s2.0-85033729970,10.1109/EIT.2017.8053431,,,Behavior-based robotics programming for a mobile robotics ECE course using the CEENBoT mobile robotics platform,cp,Conference Paper,Santos J.,,University of Nebraska–Lincoln,Lincoln,United States,,,,,2017-09-27,27 September 2017,IEEE International Conference on Electro Information Technology,21540357,20300195061,21540373,Conference Proceeding,,,8053431,581-586,,,2,0,,,,,
76,2-s2.0-85033692747,10.1109/EIT.2017.8053336,,,Use of model-based design to teach embedded systems programming,cp,Conference Paper,He N.,,Minnesota State University,Saint Paul,United States,,,,,2017-09-27,27 September 2017,IEEE International Conference on Electro Information Technology,21540357,20300195061,21540373,Conference Proceeding,,,8053336,91-94,,,6,0,,,,,
77,2-s2.0-85032802333,10.1109/MITE.2016.37,,,"An experience, using software based tools for teaching and learning mathematically intensive signal processing theory concepts",cp,Conference Paper,Bali J.S.,,KLE Technological University,Hubli,India,,,,,2017-09-22,22 September 2017,"Proceedings - 2016 IEEE 4th International Conference on MOOCs, Innovation and Technology in Education, MITE 2016",,21100836178,,Conference Proceeding,,,8049063,100-104,,,6,0,,,,,
78,2-s2.0-85035363255,10.1109/MMAR.2017.8046794,,,Crazyflie 2.0 quadrotor as a platform for research and education in robotics and control engineering,cp,Conference Paper,Giernacki W.,,Politechnika Poznanska,Poznan,Poland,,,,,2017-09-19,19 September 2017,"2017 22nd International Conference on Methods and Models in Automation and Robotics, MMAR 2017",,21100840450,,Conference Proceeding,,,8046794,37-42,,,76,0,,,,,
79,2-s2.0-85035350386,10.1109/MMAR.2017.8046936,,,Implementation of hierarchical control of drinking water supply system: Didactic project - Computer controled system,cp,Conference Paper,Tamawski J.,,Gdańsk University of Technology,Gdansk,Poland,,,,,2017-09-19,19 September 2017,"2017 22nd International Conference on Methods and Models in Automation and Robotics, MMAR 2017",,21100840450,,Conference Proceeding,,,8046936,831-836,,,0,0,,,,,
80,2-s2.0-85029211314,10.1021/acs.jchemed.7b00304,,,"Building ""my First NMRviewer"": A Project Incorporating Coding and Programming Tasks in the Undergraduate Chemistry Curricula",ar,Article,Arrabal-Campos F.,,Universidad de Almería,Almeria,Spain,,,,,2017-09-12,12 September 2017,Journal of Chemical Education,00219584,24169,19381328,Journal,94,9,,1372-1376,,,8,1,publisherfree2read,Bronze,,,
81,2-s2.0-85030630446,10.1088/1742-6596/887/1/012080,,,Research status of operational environment partitioning and path planning for multi - Robot systems,cp,Conference Paper,Dai X.,,Qiqihar University,Qiqihar,China,,,,,2017-09-08,8 September 2017,Journal of Physics: Conference Series,17426588,130053,17426596,Conference Proceeding,887,1,012080,,,,2,1,publisherfree2read,Bronze,,,
82,2-s2.0-85032384778,10.1109/Trustcom/BigDataSE/ICESS.2017.328,,,Large-scale multi-label ensemble learning on spark,cp,Conference Paper,Gonzalez-Lopez J.,,Virginia Commonwealth University,Richmond,United States,,,,,2017-09-07,7 September 2017,"Proceedings - 16th IEEE International Conference on Trust, Security and Privacy in Computing and Communications, 11th IEEE International Conference on Big Data Science and Engineering and 14th IEEE International Conference on Embedded Software and Systems, Trustcom/BigDataSE/ICESS 2017",,21100835695,,Conference Proceeding,,,8029531,893-900,,,10,0,,,,,
83,2-s2.0-85040634430,10.1109/MSSC.2017.2745818,,,Embedded Deep Neural Network Processing: Algorithmic and Processor Techniques Bring Deep Learning to IoT and Edge Devices,ar,Article,Verhelst M.,,KU Leuven,3000 Leuven,Belgium,,,,,2017-09-01,Fall 2017,IEEE Solid-State Circuits Magazine,19430582,19700186850,,Trade Journal,9,4,8110869,55-65,,,84,0,repositoryam,Green,,,
84,2-s2.0-85018273240,10.1002/cae.21828,,,Robot kinematics made easy using RoboAnalyzer software,ar,Article,Othayoth R.S.,,Johns Hopkins University,Baltimore,United States,,,,,2017-09-01,September 2017,Computer Applications in Engineering Education,10613773,18156,10990542,Journal,25,5,,669-680,,,32,0,,,,,
85,2-s2.0-85012940649,10.1007/s12145-017-0288-4,,,Bytran - |- spectral calculations for portable devices using the HITRAN database,ar,Article,Pliutau D.,,bytran.org,Virginia Beach,United States,,,,,2017-09-01,1 September 2017,Earth Science Informatics,18650473,14500154730,18650481,Journal,10,3,,395-404,,,6,0,,,,,
86,2-s2.0-85006954122,10.1109/TCYB.2016.2633318,,27992357,"Evolutionary Metric-Learning-Based Recognition Algorithm for Online Isolated Persian/Arabic Characters, Reconstructed Using Inertial Pen Signals",ar,Article,Sepahvand M.,,Razi University,Kermanshah,Iran,,,,,2017-09-01,September 2017,IEEE Transactions on Cybernetics,21682267,21100274221,,Journal,47,9,7782360,2872-2884,,,26,0,,,,,
87,2-s2.0-85031703483,10.1109/ICAR.2017.8023496,,,Hitting flying objects with learning from demonstration,cp,Conference Paper,Chen J.,,The University of Hong Kong,Pokfulam,Hong Kong,,,,,2017-08-30,30 August 2017,"2017 18th International Conference on Advanced Robotics, ICAR 2017",,21100834703,,Conference Proceeding,,,8023496,55-60,,,1,0,,,,,
88,2-s2.0-85031691852,10.1109/ICAR.2017.8023663,,,Automate robot reaching task with learning from demonstration,cp,Conference Paper,Chen J.,,The University of Hong Kong,Pokfulam,Hong Kong,,,,,2017-08-30,30 August 2017,"2017 18th International Conference on Advanced Robotics, ICAR 2017",,21100834703,,Conference Proceeding,,,8023663,543-548,,,1,0,,,,,
89,2-s2.0-85031691326,10.1109/ICAR.2017.8023674,,,Model-based Q-learning for humanoid robots,cp,Conference Paper,Le T.D.,,Vivekananda Global University;Bristol Robotics Laboratory,Jaipur;Bristol,India;United Kingdom,,,,,2017-08-30,30 August 2017,"2017 18th International Conference on Advanced Robotics, ICAR 2017",,21100834703,,Conference Proceeding,,,8023674,608-613,,,4,0,,,,,
90,2-s2.0-85033593107,10.1145/3133264.3133274,,,A matlab tool for SAR imaging simulation of ships,cp,Conference Paper,Dong W.,,Naval Air Traffic Control Center,Beijing,China,,,,,2017-08-25,25 August 2017,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,Part F131200,,,50-53,,,0,0,,,,,
91,2-s2.0-85028761923,10.1109/AIM.2017.8014093,,,Cooperative Processing with Multi-Robot Systems,cp,Conference Paper,Wagner M.,,Technische Hochschule Nürnberg,Nurnberg,Germany,,,,,2017-08-21,21 August 2017,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM",,21100829229,,Conference Proceeding,,,8014093,663-669,,,0,0,,,,,
92,2-s2.0-85028744846,10.1109/AIM.2017.8014021,,,Iterative virtual guides programming for human-robot comanipulation,cp,Conference Paper,Restrepo S.S.,,"CEA, Institut LIST;Université Toulouse III - Paul Sabatier",Palaiseau;Toulouse,France;France,,,,,2017-08-21,21 August 2017,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM",,21100829229,,Conference Proceeding,,,8014021,219-226,,,18,0,repositoryam,Green,,,
93,2-s2.0-85029429135,10.23919/ICIF.2017.8009747,,,Research of environmental modeling method of coal mine rescue snake robot based on information fusion,cp,Conference Paper,Bai Y.,,Xi'an University of Science and Technology,Xi'an,China,,,,,2017-08-11,11 August 2017,"20th International Conference on Information Fusion, Fusion 2017 - Proceedings",,21100830468,,Conference Proceeding,,,8009747,,,,4,0,,,,,
94,2-s2.0-85029907752,10.1109/ISSE.2017.8001006,,,Implementation of a fuzzy logic-based embedded system for temperature control,cp,Conference Paper,Oltean G.,,Technical University of Cluj-Napoca,Cluj-Napoca,Romania,,,,,2017-08-03,3 August 2017,Proceedings of the International Spring Seminar on Electronics Technology,21612528,20600195641,21612536,Conference Proceeding,,,8001006,,,,1,0,,,,,
95,2-s2.0-85018491705,10.1016/j.jecp.2017.03.013,S002209651730200X,28433822,Programming experience promotes higher STEM motivation among first-grade girls,ar,Article,Master A.,,University of Washington,Seattle,United States,,,,,2017-08-01,1 August 2017,Journal of Experimental Child Psychology,00220965,15472,,Journal,160,,,92-106,,,148,1,publisherfree2read,Bronze,,,
96,2-s2.0-85028024392,10.1109/ICRA.2017.7989491,,,Instruction completion through instance-based learning and semantic analogical reasoning,cp,Conference Paper,Nyga D.,,Universität Bremen,Bremen,Germany,,,,,2017-07-21,21 July 2017,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,7989491,4270-4277,,,9,0,,,,,
97,2-s2.0-85028018441,10.1109/ICRA.2017.7989198,,,Emotional intelligence in robots: Recognizing human emotions from daily-life gestures,cp,Conference Paper,Loghmani M.,,Technische Universität Wien,Vienna,Austria,,,,,2017-07-21,21 July 2017,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,7989198,1677-1684,,,9,0,,,,,
98,2-s2.0-85028009561,10.1109/ICRA.2017.7989182,,,From perception to decision: A data-driven approach to end-to-end motion planning for autonomous ground robots,cp,Conference Paper,Pfeiffer M.,,ETH Zürich,"Zurich ZH,",Switzerland,,,,,2017-07-21,21 July 2017,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,7989182,1527-1533,,,216,0,repositoryam,Green,,,
99,2-s2.0-85027966201,10.1109/ICRA.2017.7989526,,,Cyrillic manual alphabet recognition in RGB and RGB-D data for sign language interpreting robotic system (SLIRS),cp,Conference Paper,Tazhigaliyeva N.,,Nazarbayev University,Nur-Sultan,Kazakhstan,,,,,2017-07-21,21 July 2017,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,7989526,4531-4536,,,6,0,,,,,
100,2-s2.0-85027963592,10.1109/ICRA.2017.7989324,,,Deep visual foresight for planning robot motion,cp,Conference Paper,Finn C.,,"University of California, Berkeley;Google LLC",Berkeley;Mountain View,United States;United States,,,,,2017-07-21,21 July 2017,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,7989324,2786-2793,,,314,0,repositoryam,Green,,,
101,2-s2.0-85025170322,10.1021/acssynbio.6b00304,,28051850,BioBlocks: Programming Protocols in Biology Made Easier,ar,Article,Gupta V.,,Universidad Politécnica de Madrid,Madrid,Spain,,,,,2017-07-21,21 July 2017,ACS Synthetic Biology,,21100218506,21615063,Journal,6,7,,1230-1232,,,12,0,repositoryam,Green,,,
102,2-s2.0-85027862504,10.1109/EXPAT.2017.7984373,,,RoboBlock: A remote lab for robotics and visual programming,cp,Conference Paper,Angulo I.,,Universidad de Deusto,Bilbao,Spain,,,,,2017-07-18,18 July 2017,"Proceedings of 2017 4th Experiment at International Conference: Online Experimentation, exp.at 2017",,21100827814,,Conference Proceeding,,,7984373,109-110,,,7,0,,,,,
103,2-s2.0-85027219108,10.23919/CISTI.2017.7975891,,,All in scratch project,cp,Conference Paper,Almeida R.,,Centro de Apoio Social de Pais e Amigos da Escola,Coimbra,Portugal,,,,,2017-07-11,11 July 2017,"Iberian Conference on Information Systems and Technologies, CISTI",21660727,21100219921,21660735,Conference Proceeding,,,7975891,,,,3,0,,,,,
104,2-s2.0-85055068392,10.1007/978-3-319-57786-9_3,,,Combatting the war against machines: An innovative hands-on approach to coding,ch,Book Chapter,Chetty J.,,University of Johannesburg,Johannesburg,South Africa,,,,,2017-07-10,10 July 2017,Robotics in STEM Education: Redesigning the Learning Experience,,21100881793,,Book,,,,59-83,,,3,0,,,,,
105,2-s2.0-85048866346,10.1007/978-3-319-57786-9_1,,,Bringing robotics in classrooms,ch,Book Chapter,Eguchi A.,,Bloomfield College,Bloomfield,United States,,,,,2017-07-10,10 July 2017,Robotics in STEM Education: Redesigning the Learning Experience,,21100881793,,Book,,,,3-31,,,36,0,,,,,
106,2-s2.0-85048140815,10.1007/978-3-319-57786-9_6,,,Robotics festival and competitions designed for STEM+C education,ch,Book Chapter,Chung C.J.,,Lawrence Technological University,Southfield,United States,,,,,2017-07-10,10 July 2017,Robotics in STEM Education: Redesigning the Learning Experience,,21100881793,,Book,,,,131-170,,,5,0,,,,,
107,2-s2.0-85047866536,10.1007/978-3-319-57786-9_10,,,"Dancing, drawing, and dramatic robots: Integrating robotics and the arts to teach foundational STEAM concepts to young children",ch,Book Chapter,Sullivan A.,,Tufts University,Medford,United States,,,,,2017-07-10,10 July 2017,Robotics in STEM Education: Redesigning the Learning Experience,,21100881793,,Book,,,,231-260,,,28,0,,,,,
108,2-s2.0-85027709258,10.23919/MIPRO.2017.7973549,,,A survey and evaluation of free and open source simulators suitable for teaching courses in wireless sensor networks,cp,Conference Paper,Pesic D.J.,,School of Electrical Engineering,Belgrade,Serbia,,,,,2017-07-10,10 July 2017,"2017 40th International Convention on Information and Communication Technology, Electronics and Microelectronics, MIPRO 2017 - Proceedings",,21100827397,,Conference Proceeding,,,7973549,895-900,,,4,0,,,,,
109,2-s2.0-85027708469,10.23919/MIPRO.2017.7973562,,,Programming Lego Mindstorms for First Lego League Robot game and technical interview,cp,Conference Paper,Strnad B.,,Gimnazija Novo Mesto,,Slovenia,,,,,2017-07-10,10 July 2017,"2017 40th International Convention on Information and Communication Technology, Electronics and Microelectronics, MIPRO 2017 - Proceedings",,21100827397,,Conference Proceeding,,,7973562,958-960,,,3,0,,,,,
110,2-s2.0-85026395468,10.1145/3078714.3078739,,,A hypervideo model for learning objects,cp,Conference Paper,Busson A.J.G.,,Universidade Federal do Maranhao,Sao Luis,Brazil,,,,,2017-07-04,4 July 2017,HT 2017 - Proceedings of the 28th ACM Conference on Hypertext and Social Media,,21100825266,,Conference Proceeding,,,,245-253,,,2,0,,,,,
111,2-s2.0-85071046042,10.1109/ACIT-CSII-BCD.2017.72,,,Multi-node big data VM platform and job submission Portlet,cp,Conference Paper,Wu C.H.,,National Center for High-Performance Computing Taiwan,Hsinchu,Taiwan,,,,,2017-07-01,July 2017,"Proceedings - 2017 5th International Conference on Applied Computing and Information Technology, 2017 4th International Conference on Computational Science/Intelligence and Applied Informatics and 2017 1st International Conference on Big Data, Cloud Computing, Data Science and Engineering, ACIT-CSII-BCD 2017",,21100924833,,Conference Proceeding,,,8787107,228-233,,,1,0,,,,,
112,2-s2.0-85049562083,10.1109/ICITEED.2017.8250449,,,Integrating MicroPython-based educational mobile robot with wireless network,cp,Conference Paper,Khamphroo M.,,Kasetsart University,Bangkok,Thailand,,,,,2017-07-01,1 July 2017,"2017 9th International Conference on Information Technology and Electrical Engineering, ICITEE 2017",,21100953592,,Conference Proceeding,2018-January,,,1-6,,,7,0,,,,,
113,2-s2.0-85049500104,10.1109/SIIE.2017.8259649,,,Cubetto for preschoolers: Computer programming code to code,cp,Conference Paper,Anzoategui L.G.C.,,Polytechnic Institute of Leiria,Leiria,Portugal,,,,,2017-07-01,1 July 2017,"2017 International Symposium on Computers in Education, SIIE 2017",,21100953786,,Conference Proceeding,2018-January,,,1-5,,,11,0,,,,,
114,2-s2.0-85049499579,10.1109/SIIE.2017.8259652,,,Educational robotics for the formation of programming skills and computational thinking in childish,cp,Conference Paper,Gonzalez Y.A.C.,,Universidad de Salamanca,Salamanca,Spain,,,,,2017-07-01,1 July 2017,"2017 International Symposium on Computers in Education, SIIE 2017",,21100953786,,Conference Proceeding,2018-January,,,1-5,,,7,0,,,,,
115,2-s2.0-85047822544,10.1109/BigData.2017.8258339,,,Return of experience on the mean-shift clustering for heterogeneous architecture use case,cp,Conference Paper,Cerin C.,,University Sorbonne Paris Nord,Villetaneuse,France,,,,,2017-07-01,1 July 2017,"Proceedings - 2017 IEEE International Conference on Big Data, Big Data 2017",,21100933059,,Conference Proceeding,2018-January,,,3499-3507,,,2,0,,,,,
116,2-s2.0-85047725654,10.1109/ICAEE.2017.8255345,,,Enhancing engineering studies in developing countries using OpenModelica,cp,Conference Paper,Murad M.A.A.,,University College Dublin,Dublin,Ireland,,,,,2017-07-01,1 July 2017,"4th International Conference on Advances in Electrical Engineering, ICAEE 2017",,21100958119,,Conference Proceeding,2018-January,,,153-158,,,3,0,,,,,
117,2-s2.0-85047263556,10.1109/TALE.2017.8252378,,,Understanding the role of arts and humanities in social robotics design: An experiment for STEAM enrichment program in Thailand,cp,Conference Paper,Ngamkajornwiwat P.,,King Mongkuts University of Technology,Bangkok,Thailand,,,,,2017-07-01,1 July 2017,"Proceedings of 2017 IEEE International Conference on Teaching, Assessment and Learning for Engineering, TALE 2017",,21100958430,,Conference Proceeding,2018-January,,,457-460,,,10,0,,,,,
118,2-s2.0-85046298958,10.1109/ICCVW.2017.91,,,Deterministic Policy Gradient Based Robotic Path Planning with Continuous Action Spaces,cp,Conference Paper,Paul S.,,Tata Consultancy Services India,Pune,India,,,,,2017-07-01,1 July 2017,"Proceedings - 2017 IEEE International Conference on Computer Vision Workshops, ICCVW 2017",,21100933062,,Conference Proceeding,2018-January,,,725-733,,,7,0,,,,,
119,2-s2.0-85031814086,10.1016/j.ifacol.2017.08.539,S2405896317309072,,RMTool: Recent Enhancements,cp,Conference Paper,Parrilla L.,,Universidad de Zaragoza,Zaragoza,Spain,,,,,2017-07-01,July 2017,IFAC-PapersOnLine,,21100456158,24058963,Conference Proceeding,50,1,,5824-5830,,,9,1,publisherfree2read,Bronze,,,
120,2-s2.0-85031791326,10.1016/j.ifacol.2017.08.137,S2405896317301799,,Bayesian Online Learning for Information-based Multi-Agent Exploration with Unknown Radio Signal Distribution,cp,Conference Paper,Lim J.,,Seoul National University,Seoul,South Korea,,,,,2017-07-01,July 2017,IFAC-PapersOnLine,,21100456158,24058963,Conference Proceeding,50,1,,2621-2626,,,0,1,publisherfree2read,Bronze,,,
121,2-s2.0-85025802060,,,,Assembly lines 12: MIT robots teach other robots,ar,Article,Weber A.,,,,,,,,,2017-07-01,July 2017,Assembly,10508171,13966,,Trade Journal,60,7,,12-17,,,0,0,,,,,
122,2-s2.0-85011101723,10.1016/j.jpdc.2016.12.028,S0743731517300060,,SAUCE: A web application for interactive teaching and learning of parallel programming,ar,Article,Hundt C.,,Johannes Gutenberg-Universität Mainz,Mainz,Germany,,,,,2017-07-01,1 July 2017,Journal of Parallel and Distributed Computing,07437315,25621,,Journal,105,,,163-173,,,16,0,,,,,
123,2-s2.0-85030989147,10.1109/IJCNN.2017.7966381,,,Multi-robot cooperative planning by consensus Q-learning,cp,Conference Paper,Sadhu A.K.,,Jadavpur University,Kolkata,India,,,,,2017-06-30,30 June 2017,Proceedings of the International Joint Conference on Neural Networks,,96537,,Conference Proceeding,2017-May,,7966381,4158-4164,,,2,0,,,,,
124,2-s2.0-85026754636,,,,"Proceedings - 2017 IEEE/ACM 39th International Conference on Software Engineering Companion, ICSE-C 2017",cr,Conference Review,,,,,,,,,,2017-06-30,30 June 2017,"Proceedings - 2017 IEEE/ACM 39th International Conference on Software Engineering Companion, ICSE-C 2017",,21100826220,,Conference Proceeding,,,,,,,0,0,,,,,
125,2-s2.0-85026730806,10.1109/ICSE-NIER.2017.13,,,"DARVIZ: Deep abstract representation, visualization, and verification of deep learning models",cp,Conference Paper,Sankaran A.,,IBM Research,Yorktown Heights,United States,,,,,2017-06-30,30 June 2017,"Proceedings - 2017 IEEE/ACM 39th International Conference on Software Engineering: New Ideas and Emerging Results Track, ICSE-NIER 2017",,21100826249,,Conference Proceeding,,,7966878,47-50,,,5,0,repositoryam,Green,,,
126,2-s2.0-85026636298,10.1109/SERA.2017.7965736,,,Software performance prediction at source level,cp,Conference Paper,Hu E.W.,,William Paterson University,Waynesboro,United States,,,,,2017-06-30,30 June 2017,"Proceedings - 2017 15th IEEE/ACIS International Conference on Software Engineering Research, Management and Applications, SERA 2017",,21100825840,,Conference Proceeding,,,7965736,263-270,,,4,0,,,,,
127,2-s2.0-85026883764,10.1109/ICARSC.2017.7964088,,,Real-time robot path planning around complex obstacle patterns through learning and transferring options,cp,Conference Paper,Saha O.,,University of Nebraska Omaha,Omaha,United States,,,,,2017-06-29,29 June 2017,"2017 IEEE International Conference on Autonomous Robot Systems and Competitions, ICARSC 2017",,21100826367,,Conference Proceeding,,,7964088,278-283,,,7,0,,,,,
128,2-s2.0-85026865200,10.1109/ICARSC.2017.7964091,,,Learning and planning of robot tasks with loops,cp,Conference Paper,Mokhtari V.,,IEETA,,Portugal,,,,,2017-06-29,29 June 2017,"2017 IEEE International Conference on Autonomous Robot Systems and Competitions, ICARSC 2017",,21100826367,,Conference Proceeding,,,7964091,296-301,,,0,0,,,,,
129,2-s2.0-85029533002,10.1145/3059009.3072974,,,When the robot meets the turtle: A gentle introduction to algorithms and functions,cp,Conference Paper,Duarte E.V.,,"Universidad La Salle, Arequipa",Arequipa,Peru,,,,,2017-06-28,28 June 2017,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",1942647X,21100197182,,Conference Proceeding,Part F128680,,,78-79,,,2,0,,,,,
130,2-s2.0-85029505953,,,,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",cr,Conference Review,,,,,,,,,,2017-06-28,28 June 2017,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",1942647X,21100197182,,Conference Proceeding,Part F128680,,,,,,0,0,,,,,
131,2-s2.0-85026328315,10.1145/3078072.3079737,,,Kindergarten programming goes mobile - Should the next years be about ubiquity?,cp,Conference Paper,Aladjem R.,,Tel Aviv University,Tel Aviv-Yafo,Israel,,,,,2017-06-27,27 June 2017,IDC 2017 - Proceedings of the 2017 ACM Conference on Interaction Design and Children,,21100825140,,Conference Proceeding,,,,304-309,,,0,0,,,,,
132,2-s2.0-85030569474,,,,Enhancing industrial robotics education with open-source software,cp,Conference Paper,Hooker J.,,Michigan Technological University,Houghton,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,4,0,,,,,
133,2-s2.0-85030564405,,,,Teaching systems and robotics in a four-week summer short course,cp,Conference Paper,Danowitz A.,,"California Polytechnic State University, San Luis Obispo",San Luis Obispo,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,2,0,,,,,
134,2-s2.0-85030562784,,,,Summer Engineering Experience (SEE) program - A program to prepare freshmen students for engineering studies,cp,Conference Paper,Rahemi H.,,Vaughn College,Flushing,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,1,0,,,,,
135,2-s2.0-85030555994,,,,Self-driving car project in embedded systems class,cp,Conference Paper,Karunaratne M.,,University of Pittsburgh at Johnstown,Johnstown,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,2,0,,,,,
136,2-s2.0-85030555966,,,,An undergraduate service learning research project using a humanoid robot to enhance treatment for children with autism spectrum disorder,cp,Conference Paper,Leaf J.,,Eastern Washington University,Cheney,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,3,0,,,,,
137,2-s2.0-85030553916,,,,ROS-based control of a manipulator arm for balancing a ball on a plate,cp,Conference Paper,Khan K.A.,,,,,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,4,0,,,,,
138,2-s2.0-85030551439,,,,Project based learning using the robotic Operating System (ROS) for undergraduate research applications,cp,Conference Paper,Wilkerson S.,,York College of PA,York,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,6,0,,,,,
139,2-s2.0-85030549526,,,,Teaching hardware to demystify foundational software concepts,cp,Conference Paper,Miller C.,,Rose Hulman Institute Technology,Terre Haute,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,0,0,,,,,
140,2-s2.0-85030547690,,,,Environmental monitoring robotic system,cp,Conference Paper,Yousuf A.,,Savannah State University,Savannah,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,1,0,,,,,
141,2-s2.0-85030546263,,,,Generating enthusiasm for mathematics through robotics,cp,Conference Paper,Jahnes M.H.,,Rensselaer Polytechnic Institute,Troy,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,0,0,,,,,
142,2-s2.0-85030544095,,,,Combining active learning approaches for improving computing course outcomes at minority-majority institutions,cp,Conference Paper,Davis D.,,Florida International University,Miami,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,1,0,,,,,
143,2-s2.0-85030542766,,,,Development of automatic reconfigurable robotic arms using vision-based control,cp,Conference Paper,Zhang M.,,Southern Illinois University Edwardsville,Edwardsville,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,2,0,,,,,
144,2-s2.0-85030541936,,,,The application of PID control in student projects,cp,Conference Paper,Kavianpour A.,,DeVry University,Chicago,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,0,0,,,,,
145,2-s2.0-85030534300,,,,Remote interaction with a NAO robot using a tablet device,cp,Conference Paper,Leaf J.,,Eastern Washington University,Cheney,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,0,0,,,,,
146,2-s2.0-85030528924,,,,Multi-lab-driven learning method used for robotics ROS System development,cp,Conference Paper,Luo C.,,University of Detroit Mercy,Detroit,United States,,,,,2017-06-24,24 June 2017,"ASEE Annual Conference and Exposition, Conference Proceedings",,21100797240,21535965,Conference Proceeding,2017-June,,,,,,4,0,,,,,
