,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
138,2-s2.0-85078005439,10.1109/ITHET46829.2019.8937332,,,Effects of GUI-based programming learning before CUI-based programming learning: Toward continuous learning in computer programming,cp,Conference Paper,Osogami M.,,Fukui University of Technology,Fukui,Japan,,,,,2019-09-01,September 2019,"2019 18th International Conference on Information Technology Based Higher Education and Training, ITHET 2019",,21100958125,,Conference Proceeding,,,8937332,,,,0,0,,,,,
139,2-s2.0-85077070292,10.1109/IDAACS.2019.8924409,,,EUROPA-a ROS-based open platform for educational robotics,cp,Conference Paper,Karalekas G.,,International Hellenic University,Thermi,Greece,,,,,2019-09-01,September 2019,"Proceedings of the 2019 10th IEEE International Conference on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications, IDAACS 2019",,21100940256,,Conference Proceeding,1,,8924409,452-457,,,7,0,,,,,
140,2-s2.0-85076423215,10.1109/ICVES.2019.8906381,,,Multi-path planning method for UAVs swarm purposes,cp,Conference Paper,Madridano A.,,Universidad Carlos III de Madrid,Madrid,Spain,,,,,2019-09-01,September 2019,"2019 IEEE International Conference on Vehicular Electronics and Safety, ICVES 2019",,21100938745,,Conference Proceeding,,,8906381,,,,8,0,,,,,
141,2-s2.0-85075950157,10.1109/MODELS-C.2019.00109,,,SML4C: Fully automatic classification of state machine models for model inspection in education,cp,Conference Paper,Ogata S.,,Shinshu University,Matsumoto,Japan,,,,,2019-09-01,September 2019,"Proceedings - 2019 ACM/IEEE 22nd International Conference on Model Driven Engineering Languages and Systems Companion, MODELS-C 2019",,21100937420,,Conference Proceeding,,,8904832,720-729,,,2,0,,,,,
142,2-s2.0-85075944252,10.1109/MODELS-C.2019.00039,,,"Using behavioural programming with solver, context, and deep reinforcement learning for playing a simplified RoboCup-Type Game",cp,Conference Paper,Elyasaf A.,,Ben-Gurion University of the Negev,Beer Sheva,Israel,,,,,2019-09-01,September 2019,"Proceedings - 2019 ACM/IEEE 22nd International Conference on Model Driven Engineering Languages and Systems Companion, MODELS-C 2019",,21100937420,,Conference Proceeding,,,8904862,243-251,,,9,0,,,,,
143,2-s2.0-85075937600,10.1109/MODELS-C.2019.00033,,,Modeling deep reinforcement learning based architectures for cyber-physical systems,cp,Conference Paper,Gatto N.,,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany,,,,,2019-09-01,September 2019,"Proceedings - 2019 ACM/IEEE 22nd International Conference on Model Driven Engineering Languages and Systems Companion, MODELS-C 2019",,21100937420,,Conference Proceeding,,,8904514,196-202,,,8,0,,,,,
144,2-s2.0-85075925225,10.1109/MODELS-C.2019.00085,,,A domain-specific language for the development of heterogeneous multi-robot systems,cp,Conference Paper,Losvik D.S.,,Western Norway University of Applied Sciences,Bergen,Norway,,,,,2019-09-01,September 2019,"Proceedings - 2019 ACM/IEEE 22nd International Conference on Model Driven Engineering Languages and Systems Companion, MODELS-C 2019",,21100937420,,Conference Proceeding,,,8904507,549-558,,,2,0,repositoryam,Green,,,
145,2-s2.0-85075905298,10.23919/SOFTCOM.2019.8903825,,,Design and control of an educational redundant 3D printed robot,cp,Conference Paper,Chavdarov I.,,Sofia University St. Kliment Ohridski,Sofia,Bulgaria,,,,,2019-09-01,September 2019,"2019 27th International Conference on Software, Telecommunications and Computer Networks, SoftCOM 2019",,21100937406,,Conference Proceeding,,,8903825,,,,11,0,,,,,
146,2-s2.0-85075773655,10.23919/IConAC.2019.8895095,,,Ant colony optimization algorithm for industrial robot programming in a digital twin,cp,Conference Paper,Bansal R.,,University of Nottingham,Nottingham,United Kingdom,,,,,2019-09-01,September 2019,ICAC 2019 - 2019 25th IEEE International Conference on Automation and Computing,,21100937008,,Conference Proceeding,,,8895095,,,,12,0,repositoryam,Green,,,
147,2-s2.0-85075633714,10.1109/MSSC.2019.2939336,,,Peeking into the Black Box: A Tutorial on Automated Design Optimization and Parameter Search,ar,Article,Javaheripi M.,,The Electrical and Computer Engineering Department,San Diego,United States,,,,,2019-09-01,Fall 2019,IEEE Solid-State Circuits Magazine,19430582,19700186850,19430590,Trade Journal,11,4,8901478,23-28,,,9,0,,,,,
148,2-s2.0-85075479181,10.1109/PACT.2019.00057,,,POSTER: CogR: Exploiting program structures for machine-learning based runtime solutions,cp,Conference Paper,Sung H.,,Pohang University of Science and Technology;IBM Thomas J. Watson Research Center,Pohang;Yorktown Heights,South Korea;United States,,,,,2019-09-01,September 2019,"Parallel Architectures and Compilation Techniques - Conference Proceedings, PACT",1089795X,26125,,Conference Proceeding,2019-September,,8891654,484-485,,,0,0,,,,,
149,2-s2.0-85075368516,10.1007/s41315-019-00096-1,,,Learning from demonstration for locally assistive mobility aids,ar,Article,Poon J.,,Nara Institute of Science and Technology,Ikoma,Japan,,,,,2019-09-01,1 September 2019,International Journal of Intelligent Robotics and Applications,23665971,21100935977,2366598X,Journal,3,3,,255-268,,,4,1,repositoryam,Green,,,
150,2-s2.0-85074954132,10.1109/ET.2019.8878499,,,LabVIEW Based Control System for PWM DC-DC Converters,cp,Conference Paper,Hinov N.L.,,Technical University of Sofia,Sofia,Bulgaria,,,,,2019-09-01,September 2019,"2019 28th International Scientific Conference Electronics, ET 2019 - Proceedings",,21100935210,,Conference Proceeding,,,8878499,,,,2,0,,,,,
151,2-s2.0-85074947844,10.1109/3DV.2019.00084,,,Language2Pose: Natural Language Grounded Pose Forecasting,cp,Conference Paper,Ahuja C.,,Carnegie Mellon University,Pittsburgh,United States,,,,,2019-09-01,September 2019,"Proceedings - 2019 International Conference on 3D Vision, 3DV 2019",,21100935754,,Conference Proceeding,,,8885540,719-728,,,33,0,repositoryam,Green,,,
152,2-s2.0-85074289743,10.1109/VS-Games.2019.8864603,,,ARQuest: A tangible augmented reality approach to developing computational thinking skills,cp,Conference Paper,Gardeli A.,,University of the Aegean,Mytilene,Greece,,,,,2019-09-01,September 2019,"2019 11th International Conference on Virtual Worlds and Games for Serious Applications, VS-Games 2019 - Proceedings",,21100934213,,Conference Proceeding,,,8864603,1DUUMY,,,23,0,,,,,
153,2-s2.0-85074224186,10.1109/RUSAUTOCON.2019.8867612,,,Numerical Optimisation-Based Control Pipeline for Robot Arm for Machine Learning Experiments,cp,Conference Paper,Savin S.,,Innopolis University,Kazan,Russian Federation,,,,,2019-09-01,September 2019,"Proceedings - 2019 International Russian Automation Conference, RusAutoCon 2019",,21100934087,,Conference Proceeding,,,8867612,,,,2,0,,,,,
154,2-s2.0-85073377519,10.3390/educsci9030224,,,"Extending smart phone based techniques to provide ai flavored interaction with DIY robots, over wi-fi and lora interfaces",ar,Article,Loukatos D.,,Geoponiko Panepistimion Athinon,Athens,Greece,,,,,2019-09-01,September 2019,Education Sciences,,21100897500,22277102,Journal,9,3,224,,,,16,1,publisherfullgold,Gold,,,
155,2-s2.0-85072633841,10.1515/cdbme-2019-0008,,,Combination of sensor-embedded and secure server-distributed artificial intelligence for healthcare applications,ar,Article,Gembaczka P.,,Fraunhofer Institute for Microelectronic Circuits and Systems IMS,Duisburg,Germany,,,,,2019-09-01,1 September 2019,Current Directions in Biomedical Engineering,,21100894488,23645504,Journal,5,1,,29-32,,,4,1,publisherfullgold,Gold,,,
156,2-s2.0-85071753361,10.18178/ijmerr.8.5.764-770,,,The effects for programming learning using actual robots control with scratch,ar,Article,Osogami M.,,Fukui University of Technology,Fukui,Japan,,,,,2019-09-01,1 September 2019,International Journal of Mechanical Engineering and Robotics Research,,21100788860,22780149,Journal,8,5,,764-770,,,1,0,,,,,
157,2-s2.0-85068934415,10.1016/j.robot.2019.07.002,S0921889018306493,,Collision-free allocation of temporally constrained tasks in multi-robot systems,ar,Article,D'Emidio M.,,Università degli Studi dell'Aquila,L'Aquila,Italy,,,,,2019-09-01,September 2019,Robotics and Autonomous Systems,09218890,18079,,Journal,119,,,151-172,,,7,0,,,,,
158,2-s2.0-85067212468,10.1016/j.sysarc.2019.05.005,S1383762118306088,,MakeCode and CODAL: Intuitive and efficient embedded systems programming for education,ar,Article,Devine J.,,Lancaster University,Lancaster,United Kingdom,,,,,2019-09-01,September 2019,Journal of Systems Architecture,13837621,12398,,Journal,98,,,468-483,,,17,1,repositoryam,Green,,,
159,2-s2.0-85047627817,10.1109/TCDS.2018.2841002,,,Automatic Object Searching and Behavior Learning for Mobile Robots in Unstructured Environment by Deep Belief Networks,ar,Article,Wang J.,,Sichuan University,Chengdu,China,,,,,2019-09-01,September 2019,IEEE Transactions on Cognitive and Developmental Systems,23798920,21100784665,23798939,Journal,11,3,8367845,395-404,,,10,0,,,,,
160,2-s2.0-85072600794,10.1515/teme-2019-0072,,,Simulation-driven machine learning for robotics and automation Simulations-basiertes Maschinelles Lernen in der Robotik und Automatisierungstechnik,ar,Article,El-Shamouty M.,,Fraunhofer Institute for Manufacturing Engineering and Automation IPA,Stuttgart,Germany,,,,,2019-08-31,31 August 2019,Technisches Messen,01718096,15592,21967113,Journal,,,,673-684,,,15,0,repositoryam,Green,,,
161,2-s2.0-85080911365,10.2316/J.2019.206-5213,,,Robotic obstacle avoidance in a partially observable environment using feature ranking,ar,Article,Gharbieh W.,,Princess Sumaya University,Amman,Jordan,,,,,2019-08-29,29 August 2019,International Journal of Robotics and Automation,08268185,25482,,Journal,34,5,,572-579,,,3,0,,,,,
162,2-s2.0-85070370844,10.1108/JET-12-2018-0069,,,High-functioning autistic children programming robotic behaviour,ar,Article,Lahav O.,,Tel Aviv University,Tel Aviv-Yafo,Israel,,,,,2019-08-19,19 Aug 2019,Journal of Enabling Technologies,,21100818512,23986263,Journal,13,2,,82-91,,,0,0,,,,,
163,2-s2.0-85071281551,10.3390/s19163488,,31404963,"Olfaction, vision, and semantics for mobile robots. Results of the IRO project",ar,Article,Monroy J.,,Universidad de Málaga,Malaga,Spain,,,,,2019-08-02,2 August 2019,Sensors (Switzerland),14248220,130124,,Journal,19,16,3488,,,,4,1,repositoryam,Green,,,
164,2-s2.0-85087088808,10.1109/IRCE.2019.00011,,,Trajectory Planning and Simulation of Educational Robot Based on ROS,cp,Conference Paper,Miao K.,,Shanghai University of Engineering Science,Shanghai,China,,,,,2019-08-01,August 2019,"Proceedings - 2019 2nd International Conference of Intelligent Robotic and Control Engineering, IRCE 2019",,21101007276,,Conference Proceeding,,,9107579,18-22,,,0,0,,,,,
165,2-s2.0-85083309237,10.1109/RCAR47638.2019.9044093,,,Multi mobile robot path planning based on rough-fine search strategy,cp,Conference Paper,Huang X.,,Shanghai Jiao Tong University,Shanghai,China,,,,,2019-08-01,August 2019,"2019 IEEE International Conference on Real-Time Computing and Robotics, RCAR 2019",,21100999220,,Conference Proceeding,,,9044093,402-407,,,1,0,,,,,
166,2-s2.0-85079785241,10.1007/s42452-019-0941-2,,,A simple and highly portable MATLAB interface for learning robotics,ar,Article,Calusdian J.,,Naval Postgraduate School,Monterey,United States,,,,,2019-08-01,August 2019,SN Applied Sciences,,21101037132,25233971,Journal,1,8,890,,,,3,1,publisherfree2read,Bronze,,,
167,2-s2.0-85077821115,10.1109/WRC-SARA.2019.8931944,,,Mobile robot path planning based on Q-learning algorithm,cp,Conference Paper,Li S.,,Northeast Normal University,Changchun,China,,,,,2019-08-01,August 2019,WRC SARA 2019 - World Robot Conference Symposium on Advanced Robotics and Automation 2019,,21100941912,,Conference Proceeding,,,8931944,160-165,,,3,0,,,,,
168,2-s2.0-85077814948,10.1109/WRC-SARA.2019.8931930,,,A Robot 3C Assembly Skill Learning Method by Intuitive Human Assembly Demonstration,cp,Conference Paper,Cao Z.,,University Town of Shenzhen,Shenzhen,China,,,,,2019-08-01,August 2019,WRC SARA 2019 - World Robot Conference Symposium on Advanced Robotics and Automation 2019,,21100941912,,Conference Proceeding,,,8931930,13-18,,,6,0,,,,,
169,2-s2.0-85077018620,10.1109/CSE/EUC.2019.00042,,,A proposed approach to build an automated software security assessment framework using mined patterns and metrics,cp,Conference Paper,Sultana K.Z.,,Montclair State University,Montclair,United States,,,,,2019-08-01,August 2019,"Proceedings - 22nd IEEE International Conference on Computational Science and Engineering and 17th IEEE International Conference on Embedded and Ubiquitous Computing, CSE/EUC 2019",,21100962487,,Conference Proceeding,,,8919532,176-181,,,0,0,,,,,
170,2-s2.0-85074947550,10.1109/DSD.2019.00012,,,GRanDE: Graphical Representation and Design Space Exploration of Embedded Systems,cp,Conference Paper,Kedia R.,,Indian Institute of Technology Delhi,New Delhi,India,,,,,2019-08-01,August 2019,"Proceedings - Euromicro Conference on Digital System Design, DSD 2019",,21100935209,,Conference Proceeding,,,8875181,4-12,,,0,0,,,,,
171,2-s2.0-85073236248,10.1109/ICCSE.2019.8845336,,,A novel task language for natural interaction in human-robot systems for warehouse logistics,cp,Conference Paper,Detzner P.,,Fraunhofer Institute for Material Flow and Logistics IML,Dortmund,Germany,,,,,2019-08-01,August 2019,"14th International Conference on Computer Science and Education, ICCSE 2019",,21100932402,,Conference Proceeding,,,8845336,725-730,,,4,0,,,,,
172,2-s2.0-85073228069,10.1109/ICCSE.2019.8845057,,,Transforming knowledge into intelligence the research on wisdom class teaching theory and practice,cp,Conference Paper,Li Y.,,Beihang University,Beijing,China,,,,,2019-08-01,August 2019,"14th International Conference on Computer Science and Education, ICCSE 2019",,21100932402,,Conference Proceeding,,,8845057,998-1005,,,2,0,,,,,
173,2-s2.0-85072984232,10.1109/COASE.2019.8843257,,,Hierarchical task planning from object goal state for human-assist robot,cp,Conference Paper,Takayanagi T.,,The University of Tokyo,Tokyo,Japan,,,,,2019-08-01,August 2019,IEEE International Conference on Automation Science and Engineering,21618070,20500195424,21618089,Conference Proceeding,2019-August,,8843257,1359-1366,,,6,0,,,,,
174,2-s2.0-85072401205,10.1109/ICMA.2019.8816481,,,Learning Pushing Skills Using Object Detection and Deep Reinforcement Learning,cp,Conference Paper,Guo W.,,Harbin Institute of Technology,Harbin,China,,,,,2019-08-01,August 2019,"Proceedings of 2019 IEEE International Conference on Mechatronics and Automation, ICMA 2019",,21100929538,,Conference Proceeding,,,8816481,469-474,,,3,0,,,,,
175,2-s2.0-85072396106,10.1109/ICMA.2019.8816277,,,Design and Analysis of Dual-arm Cooperative Robot System for Hole-axis Assembly,cp,Conference Paper,Li B.,,Tianjin University of Technology,Tianjin,China,,,,,2019-08-01,August 2019,"Proceedings of 2019 IEEE International Conference on Mechatronics and Automation, ICMA 2019",,21100929538,,Conference Proceeding,,,8816277,213-218,,,1,0,,,,,
176,2-s2.0-85071875228,10.3390/electronics8080899,,,Pybokids: An innovative python-based educational framework using real and simulated Arduino robots,ar,Article,Vega J.,,Universidad Rey Juan Carlos,Madrid,Spain,,,,,2019-08-01,August 2019,Electronics (Switzerland),,21100829272,20799292,Journal,8,8,899,,,,17,1,repositoryam,Green,,,
177,2-s2.0-85070437289,10.1109/TRO.2019.2911800,,,Adaptive Motion Planning for a Collaborative Robot Based on Prediction Uncertainty to Enhance Human Safety and Work Efficiency,ar,Article,Kanazawa A.,,"Hitachi, Ltd.",Tokyo,Japan,,,,,2019-08-01,August 2019,IEEE Transactions on Robotics,15523098,95101,19410468,Journal,35,4,8727974,817-832,,,45,1,publisherfree2read,Bronze,,,
178,2-s2.0-85067878520,10.1177/0278364919856695,,,Probabilistic planning with formal performance guarantees for mobile service robots,ar,Article,Lacerda B.,,University of Oxford,Oxford,United Kingdom,,,,,2019-08-01,1 August 2019,International Journal of Robotics Research,02783649,18050,17413176,Journal,38,9,,1098-1123,,,30,0,repositoryam,Green,,,
179,2-s2.0-85065093052,10.1016/j.robot.2019.03.005,S0921889018303506,,A Survey of Knowledge Representation in Service Robotics,ar,Article,Paulius D.,,"University of South Florida, Tampa",Tampa,United States,,,,,2019-08-01,August 2019,Robotics and Autonomous Systems,09218890,18079,,Journal,118,,,13-30,,,61,1,repositoryam,Green,,,
180,2-s2.0-85056131534,10.1007/s11633-018-1154-7,,,Synthesizing Robot Programs with Interactive Tutor Mode,ar,Article,Li H.,,Tsinghua University,Beijing,China,,,,,2019-08-01,1 August 2019,International Journal of Automation and Computing,14768186,5200152703,17518520,Journal,16,4,,462-474,,,0,0,,,,,
181,2-s2.0-85071335419,10.1145/3291279.3339427,,,Trials and tribulations of novices working with the arduino,cp,Conference Paper,DesPortes K.,,NYU Steinhardt,New York,United States,,,,,2019-07-30,30 July 2019,ICER 2019 - Proceedings of the 2019 ACM Conference on International Computing Education Research,,21100925785,,Conference Proceeding,,,,219-227,,,17,0,,,,,
182,2-s2.0-85071325309,10.1145/3291279.3339442,,,K-6 introductory programming: Why early years learning through play matters,cp,Conference Paper,Cole E.,,University of Glasgow,Glasgow,United Kingdom,,,,,2019-07-30,30 July 2019,ICER 2019 - Proceedings of the 2019 ACM Conference on International Computing Education Research,,21100925785,,Conference Proceeding,,,,327-328,,,0,0,,,,,
183,2-s2.0-85071293499,10.1145/3291279.3339433,,,Code against the machine: Design-based Research towards More Equitable Computational Tools for Performing Artists,cp,Conference Paper,Kelly A.,,University of Colorado Boulder,Boulder,United States,,,,,2019-07-30,30 July 2019,ICER 2019 - Proceedings of the 2019 ACM Conference on International Computing Education Research,,21100925785,,Conference Proceeding,,,,337-338,,,0,0,,,,,
184,2-s2.0-85083951977,10.1145/3306214.3338570,,,An intuitive and educational programming tool with tangible blocks and Ar,cp,Conference Paper,Hattori K.,,Komazawa University,Tokyo,Japan,,,,,2019-07-28,28 July 2019,"ACM SIGGRAPH 2019 Posters, SIGGRAPH 2019",,21100925696,,Conference Proceeding,,,,,,,3,0,,,,,
185,2-s2.0-85071441935,10.1145/3306306.3328002,,,Programming embroidery with turtlestitch,cp,Conference Paper,Wolz U.,,RiverSound Solutions,Montclair,United States,,,,,2019-07-28,28 July 2019,"ACM SIGGRAPH 2019 Studio, SIGGRAPH 2019",,21100926572,,Conference Proceeding,,,a12,,,,5,0,,,,,
186,2-s2.0-85071005655,10.1145/3332186.3332236,,,Developing edge services for federated infrastructure using minislate,cp,Conference Paper,Breen J.,,The University of Utah,Salt Lake City,United States,,,,,2019-07-28,28 July 2019,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,3332236,,,,0,0,,,,,
187,2-s2.0-85071257029,10.1145/3335783.3335798,,,Keep your host language object and also query it a case for SQL query support in RDBMS for host language objects,cp,Conference Paper,Vinish D’silva J.,,Université McGill,Montreal,Canada,,,,,2019-07-23,23 July 2019,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,133-144,,,1,0,,,,,
188,2-s2.0-85073219789,10.1145/3351917.3351990,,,Deep learning rooted potential piloted RRT* for expeditious path planning,cp,Conference Paper,Koukuntla S.R.,,Indian Institute of Technology Kharagpur,Kharagpur,India,,,,,2019-07-19,19 July 2019,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,a74,,,,1,0,,,,,
189,2-s2.0-85071543885,10.1145/3342999.3343007,,,End-to-end vision-to-motion model with auxiliary segmentation module for indoor navigation,cp,Conference Paper,Chen W.,,Guangzhou College of Commerce,Guangzhou,China,,,,,2019-07-05,5 July 2019,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,75-80,,,1,0,,,,,
190,2-s2.0-85068227788,10.1080/07370008.2019.1624547,,,"Storywork in STEM-Art: Making, Materiality and Robotics within Everyday Acts of Indigenous Presence and Resurgence",ar,Article,Tzou C.,,University of Washington-Bothell,Bothell,United States,,,,,2019-07-03,3 July 2019,Cognition and Instruction,07370008,12859,,Journal,37,3,,306-326,,,30,0,,,,,
191,2-s2.0-85084512465,10.1109/IBSSC47189.2019.8973066,,,AgriBot - An intelligent interactive interface to assist farmers in agricultural activities,cp,Conference Paper,Sawant D.,,"Sardar Patel Institute of Technology, Mumbai",Mumbai,India,,,,,2019-07-01,July 2019,"2019 IEEE Bombay Section Signature Conference, IBSSC 2019",,21100985360,,Conference Proceeding,2019January,,8973066,,,,10,0,,,,,
192,2-s2.0-85084301764,10.1109/ICIVC47709.2019.8981038,,,The Design and Implementation of an Image Processing Framework with a Graphical Programming Interface for Low-Ended FPGAs,cp,Conference Paper,Narkthong N.,,King Mongkut's University of Technology Thonburi,Bangkok,Thailand,,,,,2019-07-01,July 2019,"2019 IEEE 4th International Conference on Image, Vision and Computing, ICIVC 2019",,21100985319,,Conference Proceeding,,,8981038,326-330,,,0,0,,,,,
193,2-s2.0-85084300632,10.1109/CYBER46603.2019.9066720,,,Sim-to-Real: Designing Locomotion Controller for Six-Legged Robot,cp,Conference Paper,Yang C.,,Shanghai Jiao Tong University,Shanghai,China,,,,,2019-07-01,July 2019,"9th IEEE International Conference on Cyber Technology in Automation, Control and Intelligent Systems, CYBER 2019",,21100985309,,Conference Proceeding,,,9066720,746-751,,,0,0,,,,,
194,2-s2.0-85080107165,10.1109/ICVR46560.2019.8994605,,,Programming Robotic Behavior by High-Functioning Autistic Children,cp,Conference Paper,Lahav O.,,Tel Aviv University,Tel Aviv-Yafo,Israel,,,,,2019-07-01,July 2019,"International Conference on Virtual Rehabilitation, ICVR",,21100800099,23319569,Conference Proceeding,2019-July,,8994605,,,,0,0,,,,,
195,2-s2.0-85078578303,10.1109/ICECCE47252.2019.8940687,,,SDDRM: Software Defined Digital Radio Mondiale,cp,Conference Paper,Hussain T.,,Riphah International University;UCERD,Islamabad;Islamabad,Pakistan;Pakistan,,,,,2019-07-01,July 2019,"1st International Conference on Electrical, Communication and Computer Engineering, ICECCE 2019",,21100958087,,Conference Proceeding,,,8940687,,,,1,0,,,,,
196,2-s2.0-85078531795,10.1109/ICMLC48188.2019.8949176,,,Autonomous Cross-Floor Navigation System for a ROS-Based Modular Service Robot,cp,Conference Paper,Wang W.H.,,National Taiwan Normal University,Taipei,Taiwan,,,,,2019-07-01,July 2019,Proceedings - International Conference on Machine Learning and Cybernetics,2160133X,20300195054,21601348,Conference Proceeding,2019-July,,8949176,,,,2,0,,,,,
197,2-s2.0-85077973956,10.1109/ACIRS.2019.8935967,,,Automatic Path Planning of Robot for Intelligent Manufacturing Based on Network Remoted Controlling and Simulation,cp,Conference Paper,Chang W.Y.,,National Formosa University Taiwan,Yunlin,Taiwan,,,,,2019-07-01,July 2019,"2019 4th Asia-Pacific Conference on Intelligent Robot Systems, ACIRS 2019",,21100958167,,Conference Proceeding,,,8935967,164-168,,,4,0,,,,,
198,2-s2.0-85075863177,10.1109/IISA.2019.8900743,,,A Tangible Programming Language for the Educational Robot Thymio,cp,Conference Paper,Mussati A.,,Ecole Polytechnique Fédérale de Lausanne,Lausanne,Switzerland,,,,,2019-07-01,July 2019,"10th International Conference on Information, Intelligence, Systems and Applications, IISA 2019",,21100937405,,Conference Proceeding,,,8900743,,,,7,0,repositoryvor,Green,,,
199,2-s2.0-85074254492,10.1109/AIM.2019.8868919,,,A robotic platform for endovascular aneurysm repair,cp,Conference Paper,Naudin I.,,Ampère,Ecully,France,,,,,2019-07-01,July 2019,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM",,21100934202,,Conference Proceeding,2019-July,,8868919,996-1001,,,0,0,repositoryam,Green,,,
200,2-s2.0-85072909600,10.1109/ICSSE.2019.8823560,,,A Research on Automated Guided Vehicle Indoor Localization System Via CSI,cp,Conference Paper,Khoi Huynh M.,,Viet Nam National University Ho Chi Minh City,Ho Chi Minh City,Viet Nam,,,,,2019-07-01,July 2019,"Proceedings of 2019 International Conference on System Science and Engineering, ICSSE 2019",,21100931214,,Conference Proceeding,,,8823560,581-585,,,5,0,,,,,
201,2-s2.0-85072773934,10.1109/SERVICES.2019.00094,,,Applicability of Neural Network Based Models for Software Effort Estimation,cp,Conference Paper,Shukla S.,,Indian Institute of Technology Roorkee,Roorkee,India,,,,,2019-07-01,July 2019,"Proceedings - 2019 IEEE World Congress on Services, SERVICES 2019",,21100958884,,Conference Proceeding,,,8817057,339-342,,,14,0,,,,,
202,2-s2.0-85072773085,10.1109/SERVICES.2019.00116,,,Analyzing effect of ensemble models on multi-layer perceptron network for software effort estimation,cp,Conference Paper,Shukla S.,,Indian Institute of Technology Roorkee,Roorkee,India,,,,,2019-07-01,July 2019,"Proceedings - 2019 IEEE World Congress on Services, SERVICES 2019",,21100958884,,Conference Proceeding,,,8817267,386-387,,,4,0,,,,,
203,2-s2.0-85072715758,10.1109/COMPSAC.2019.00073,,,Increasing self-adaptation in a hybrid decision-making and planning system with reinforcement learning,cp,Conference Paper,Hrabia C.E.,,Technische Universität Berlin,Berlin,Germany,,,,,2019-07-01,July 2019,Proceedings - International Computer Software and Applications Conference,07303157,18705,,Conference Proceeding,1,,8754021,469-478,,,4,0,,,,,
204,2-s2.0-85072316069,10.1109/CLOUD.2019.00059,,,Non-intrusive cloud application transaction pattern discovery,cp,Conference Paper,Horovitz S.,,College of Management Academic Studies Israel;Huawei,Rishon Letsiyon;,Israel;,,,,,2019-07-01,July 2019,"IEEE International Conference on Cloud Computing, CLOUD",21596182,21100291859,21596190,Conference Proceeding,2019-July,,8814498,311-320,,,2,0,,,,,
205,2-s2.0-85071946269,10.3785/j.issn.1008-973X.2019.07.010,,,Self-learning framework for attribution relationship of people carrying objects under family environment,ar,Article,Wu H.,,Shandong University,Jinan,China,,,,,2019-07-01,1 July 2019,Zhejiang Daxue Xuebao (Gongxue Ban)/Journal of Zhejiang University (Engineering Science),1008973X,15156,,Journal,53,7,,1315-1322,,,0,0,,,,,
206,2-s2.0-85070770294,,,,"IEEE International Symposium on INnovations in Intelligent SysTems and Applications, INISTA 2019 - Proceedings",cr,Conference Review,,,,,,,,,,2019-07-01,July 2019,"IEEE International Symposium on INnovations in Intelligent SysTems and Applications, INISTA 2019 - Proceedings",,21100924279,,Conference Proceeding,,,,,,,0,0,,,,,
207,2-s2.0-85070755110,10.1109/INISTA.2019.8778239,,,A social robot empowered with a new programming language and its performance in a laboratory,cp,Conference Paper,Vasquez B.P.E.A.,,CSIC-UPM - Centro de Automatica y Robotica (CAR),Arganda del Rey,Spain,,,,,2019-07-01,July 2019,"IEEE International Symposium on INnovations in Intelligent SysTems and Applications, INISTA 2019 - Proceedings",,21100924279,,Conference Proceeding,,,8778239,,,,2,0,repositoryam,Green,,,
208,2-s2.0-85069514580,10.1145/3336126,,,Programming embodied interactions with a remotely controlled educational robot,ar,Article,Merkouris A.,,Ionian Panepistimion,49100 Corfu,Greece,,,,,2019-07-01,July 2019,ACM Transactions on Computing Education,,19700183047,19466226,Journal,19,4,40,,,,9,0,,,,,
209,2-s2.0-85068453400,10.1109/LRA.2019.2923386,,,Interaction Templates for Multi-Robot Systems,ar,Article,Motes J.,,Texas AandM University,Uvalde,United States,,,,,2019-07-01,July 2019,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,4,3,8737744,2926-2933,,,6,0,repositoryvor,Green,,,
210,2-s2.0-85067048886,10.1177/0278364919845047,,,Detection and correction of subtle context-dependent robot model inaccuracies using parametric regions,ar,Article,Mendoza J.P.,,Carnegie Mellon University,Pittsburgh,United States,,,,,2019-07-01,1 July 2019,International Journal of Robotics Research,02783649,18050,17413176,Journal,38,8,,887-909,,,1,0,,,,,
211,2-s2.0-85066433224,10.1016/j.mejo.2019.04.017,S0026269218307481,,Systolic-based pyramidal neuron accelerator blocks for convolutional neural network,ar,Article,Ahmed H.O.,,Faculty of Engineering Ain Shams University,Cairo,Egypt,,,,,2019-07-01,July 2019,Microelectronics Journal,00262692,9500153939,,Journal,89,,,16-22,,,2,0,,,,,
